material,plant,mrp_area,demand_date,mrp_element_cd,shipping_notification,container_info,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,split_indicator,line_index,document_uuid,sid_client,snapdate,snaptime,load_date,load_timestamp,_load_date
7430935-05,MC10,,09/15/21,LE,,,SchAgr,240,805,,22325910,114,,80,07b206da00bbe017782ac8c1c85fa281,MCP,8/8/21,11:33.0,8/8/21,47:38.0,8/8/21
7430935-05,MC10,,09/15/21,LE,,,SchAgr,240,765,,22325910,114,,97,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/15/21,PP,,,IndReq,-252,513,,,114,,98,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/15/21,LE,,,SchAgr,240,769,,22325910,114,,99,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/15/21,PP,,,IndReq,-251,518,,,114,,100,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/15/21,LE,,,SchAgr,240,405,,22325910,114,,110,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/15/21,PP,,,IndReq,-81,324,,,114,,111,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/15/21,LE,,,SchAgr,240,393,,22325910,114,,117,31e3dc93e977b451fac44f95a50c0490,MCP,7/16/21,13:09.0,7/16/21,35:30.0,7/16/21
7430935-05,MC10,,09/15/21,PP,,,IndReq,-76,317,,,114,,118,31e3dc93e977b451fac44f95a50c0490,MCP,7/16/21,13:09.0,7/16/21,35:30.0,7/16/21
7430935-05,MC10,,09/15/21,LE,,,SchAgr,240,387,,22325910,114,,122,41d7e6bad6d39b304d8bc86df41f9c9d,MCP,7/2/21,10:23.0,7/2/21,35:46.0,7/2/21
7430935-05,MC10,,09/15/21,LE,,,SchAgr,60,572,,22325910,114,,125,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/15/21,PP,,,IndReq,-222,350,,,114,,126,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/15/21,LE,,,SchAgr,240,386,,22325910,114,,152,471cac26aee51e2266ee7d2ae441fe4a,MCP,6/20/21,13:19.0,6/20/21,36:59.0,6/20/21
7430935-05,MC10,,09/15/21,PP,,,IndReq,-78,308,,,114,,153,471cac26aee51e2266ee7d2ae441fe4a,MCP,6/20/21,13:19.0,6/20/21,36:59.0,6/20/21
7430935-05,MC10,,09/16/21,LE,,,SchAgr,300,759,,22325910,114,,14,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/16/21,SB,,,DepReq,-15,744,PLT1,,114,,15,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/16/21,SB,,,DepReq,-214,530,PLT1,,114,,16,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/16/21,LE,,,SchAgr,180,717,,22325910,114,,79,c42cddf8a5e5471a8366c8f5ef092db7,MCP,8/10/21,11:31.0,8/10/21,38:19.0,8/10/21
7430935-05,MC10,,09/16/21,PP,,,IndReq,-256,461,,,114,,80,c42cddf8a5e5471a8366c8f5ef092db7,MCP,8/10/21,11:31.0,8/10/21,38:19.0,8/10/21
7430935-05,MC10,,09/16/21,LE,,,SchAgr,180,714,,22325910,114,,82,07b206da00bbe017782ac8c1c85fa281,MCP,8/8/21,11:33.0,8/8/21,47:38.0,8/8/21
7430935-05,MC10,,09/16/21,PP,,,IndReq,-252,462,,,114,,83,07b206da00bbe017782ac8c1c85fa281,MCP,8/8/21,11:33.0,8/8/21,47:38.0,8/8/21
7430935-05,MC10,,09/16/21,LE,,,SchAgr,240,753,,22325910,114,,99,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/16/21,PP,,,IndReq,-236,517,,,114,,100,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/16/21,LE,,,SchAgr,240,758,,22325910,114,,101,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/16/21,PP,,,IndReq,-244,514,,,114,,102,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/16/21,LE,,,SchAgr,420,744,,22325910,114,,112,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/16/21,PP,,,IndReq,-66,678,,,114,,113,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/16/21,LE,,,SchAgr,480,797,,22325910,114,,119,31e3dc93e977b451fac44f95a50c0490,MCP,7/16/21,13:09.0,7/16/21,35:30.0,7/16/21
7430935-05,MC10,,09/16/21,PP,,,IndReq,-70,727,,,114,,120,31e3dc93e977b451fac44f95a50c0490,MCP,7/16/21,13:09.0,7/16/21,35:30.0,7/16/21
7430935-05,MC10,,09/16/21,LE,,,SchAgr,480,798,,22325910,114,,124,41d7e6bad6d39b304d8bc86df41f9c9d,MCP,7/2/21,10:23.0,7/2/21,35:46.0,7/2/21
7430935-05,MC10,,09/16/21,PP,,,IndReq,-55,743,,,114,,125,41d7e6bad6d39b304d8bc86df41f9c9d,MCP,7/2/21,10:23.0,7/2/21,35:46.0,7/2/21
7430935-05,MC10,,09/16/21,LE,,,SchAgr,240,590,,22325910,114,,127,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/16/21,PP,,,IndReq,-242,348,,,114,,128,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/16/21,LE,,,SchAgr,540,848,,22325910,114,,154,471cac26aee51e2266ee7d2ae441fe4a,MCP,6/20/21,13:19.0,6/20/21,36:59.0,6/20/21
7430935-05,MC10,,09/16/21,PP,,,IndReq,-62,786,,,114,,155,471cac26aee51e2266ee7d2ae441fe4a,MCP,6/20/21,13:19.0,6/20/21,36:59.0,6/20/21
7430935-05,MC10,,09/17/21,FH,,,----->,0,530,,,114,,17,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/17/21,LE,,,SchAgr,60,590,,22325910,114,,18,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/17/21,LE,,,SchAgr,180,770,,22325910,114,,19,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/17/21,SB,,,DepReq,-8,762,PLT1,,114,,20,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/17/21,SB,,,DepReq,-260,502,PLT1,,114,,21,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/17/21,PP,,,IndReq,-252,449,,,114,,82,c42cddf8a5e5471a8366c8f5ef092db7,MCP,8/10/21,11:31.0,8/10/21,38:19.0,8/10/21
7430935-05,MC10,,09/17/21,LE,,,SchAgr,240,702,,22325910,114,,84,07b206da00bbe017782ac8c1c85fa281,MCP,8/8/21,11:33.0,8/8/21,47:38.0,8/8/21
7430935-05,MC10,,09/17/21,PP,,,IndReq,-252,450,,,114,,85,07b206da00bbe017782ac8c1c85fa281,MCP,8/8/21,11:33.0,8/8/21,47:38.0,8/8/21
7430935-05,MC10,,09/17/21,LE,,,SchAgr,240,757,,22325910,114,,101,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/17/21,PP,,,IndReq,-261,496,,,114,,102,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/17/21,LE,,,SchAgr,240,754,,22325910,114,,103,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/17/21,LE,,,SchAgr,240,918,,22325910,114,,114,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/17/21,PP,,,IndReq,-224,694,,,114,,115,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/17/21,PP,,,IndReq,-226,691,,,114,,120,b2c4924275a99511ea0a9cb3e67d4ea1,MCP,7/17/21,11:57.0,7/17/21,37:52.0,7/17/21
7430935-05,MC10,,09/17/21,LE,,,SchAgr,180,923,,22325910,114,,126,41d7e6bad6d39b304d8bc86df41f9c9d,MCP,7/2/21,10:23.0,7/2/21,35:46.0,7/2/21
7430935-05,MC10,,09/17/21,LE,,,SchAgr,240,588,,22325910,114,,129,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/17/21,PP,,,IndReq,-70,518,,,114,,130,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/17/21,LE,,,SchAgr,240,1026,,22325910,114,,156,471cac26aee51e2266ee7d2ae441fe4a,MCP,6/20/21,13:19.0,6/20/21,36:59.0,6/20/21
7430935-05,MC10,,09/17/21,PP,,,IndReq,-241,785,,,114,,157,471cac26aee51e2266ee7d2ae441fe4a,MCP,6/20/21,13:19.0,6/20/21,36:59.0,6/20/21
7430935-05,MC10,,09/18/21,LE,,,SchAgr,180,682,,22325910,114,,22,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/18/21,SB,,,DepReq,-278,404,PLT1,,114,,23,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/18/21,LE,,,SchAgr,240,689,,22325910,114,,83,c42cddf8a5e5471a8366c8f5ef092db7,MCP,8/10/21,11:31.0,8/10/21,38:19.0,8/10/21
7430935-05,MC10,,09/18/21,PP,,,IndReq,-190,499,,,114,,84,c42cddf8a5e5471a8366c8f5ef092db7,MCP,8/10/21,11:31.0,8/10/21,38:19.0,8/10/21
7430935-05,MC10,,09/18/21,LE,,,SchAgr,240,690,,22325910,114,,86,07b206da00bbe017782ac8c1c85fa281,MCP,8/8/21,11:33.0,8/8/21,47:38.0,8/8/21
7430935-05,MC10,,09/18/21,PP,,,IndReq,-179,511,,,114,,87,07b206da00bbe017782ac8c1c85fa281,MCP,8/8/21,11:33.0,8/8/21,47:38.0,8/8/21
7430935-05,MC10,,09/18/21,LE,,,SchAgr,240,736,,22325910,114,,103,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/18/21,PP,,,IndReq,-204,532,,,114,,104,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/18/21,LE,,,SchAgr,180,679,,22325910,114,,105,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/18/21,PP,,,IndReq,-210,469,,,114,,106,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/18/21,LE,,,SchAgr,240,934,,22325910,114,,116,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/18/21,PP,,,IndReq,-449,485,,,114,,117,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/18/21,LE,,,SchAgr,240,931,,22325910,114,,121,b2c4924275a99511ea0a9cb3e67d4ea1,MCP,7/17/21,11:57.0,7/17/21,37:52.0,7/17/21
7430935-05,MC10,,09/18/21,PP,,,IndReq,-446,485,,,114,,122,b2c4924275a99511ea0a9cb3e67d4ea1,MCP,7/17/21,11:57.0,7/17/21,37:52.0,7/17/21
7430935-05,MC10,,09/18/21,LE,,,SchAgr,240,921,,22325910,114,,123,31e3dc93e977b451fac44f95a50c0490,MCP,7/16/21,13:09.0,7/16/21,35:30.0,7/16/21
7430935-05,MC10,,09/18/21,PP,,,IndReq,-446,475,,,114,,124,31e3dc93e977b451fac44f95a50c0490,MCP,7/16/21,13:09.0,7/16/21,35:30.0,7/16/21
7430935-05,MC10,,09/18/21,LE,,,SchAgr,300,996,,22325910,114,,128,41d7e6bad6d39b304d8bc86df41f9c9d,MCP,7/2/21,10:23.0,7/2/21,35:46.0,7/2/21
7430935-05,MC10,,09/18/21,PP,,,IndReq,-465,531,,,114,,129,41d7e6bad6d39b304d8bc86df41f9c9d,MCP,7/2/21,10:23.0,7/2/21,35:46.0,7/2/21
7430935-05,MC10,,09/18/21,LE,,,SchAgr,240,758,,22325910,114,,131,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/18/21,PP,,,IndReq,-275,483,,,114,,132,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/20/21,LE,,,SchAgr,240,644,,22325910,114,,24,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/20/21,SB,,,DepReq,-180,464,PLT1,,114,,25,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/20/21,LE,,,SchAgr,240,751,,22325910,114,,88,07b206da00bbe017782ac8c1c85fa281,MCP,8/8/21,11:33.0,8/8/21,47:38.0,8/8/21
7430935-05,MC10,,09/20/21,LE,,,SchAgr,240,772,,22325910,114,,105,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/20/21,PP,,,IndReq,-239,533,,,114,,106,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/20/21,LE,,,SchAgr,300,769,,22325910,114,,107,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/20/21,PP,,,IndReq,-231,538,,,114,,108,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/20/21,LE,,,SchAgr,180,665,,22325910,114,,118,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/20/21,PP,,,IndReq,-223,442,,,114,,119,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/20/21,LE,,,SchAgr,120,605,,22325910,114,,123,b2c4924275a99511ea0a9cb3e67d4ea1,MCP,7/17/21,11:57.0,7/17/21,37:52.0,7/17/21
7430935-05,MC10,,09/20/21,PP,,,IndReq,-215,390,,,114,,124,b2c4924275a99511ea0a9cb3e67d4ea1,MCP,7/17/21,11:57.0,7/17/21,37:52.0,7/17/21
7430935-05,MC10,,09/20/21,LE,,,SchAgr,180,655,,22325910,114,,125,31e3dc93e977b451fac44f95a50c0490,MCP,7/16/21,13:09.0,7/16/21,35:30.0,7/16/21
7430935-05,MC10,,09/20/21,PP,,,IndReq,-215,440,,,114,,126,31e3dc93e977b451fac44f95a50c0490,MCP,7/16/21,13:09.0,7/16/21,35:30.0,7/16/21
7430935-05,MC10,,09/20/21,LE,,,SchAgr,180,711,,22325910,114,,130,41d7e6bad6d39b304d8bc86df41f9c9d,MCP,7/2/21,10:23.0,7/2/21,35:46.0,7/2/21
7430935-05,MC10,,09/20/21,LE,,,SchAgr,240,723,,22325910,114,,133,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/20/21,PP,,,IndReq,-226,497,,,114,,134,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/21/21,LE,,,SchAgr,300,764,,22325910,114,,26,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/21/21,SB,,,DepReq,-1,763,PLT1,,114,,27,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/21/21,SB,,,DepReq,-173,590,PLT1,,114,,28,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/21/21,PP,,,IndReq,-234,498,,,114,,59,0c5da82e23c16c8e4b0eb0e6b2339df5,MCP,8/26/21,12:33.0,8/26/21,38:24.0,8/26/21
7430935-05,MC10,,09/21/21,LE,,,SchAgr,240,738,,22325910,114,,87,c42cddf8a5e5471a8366c8f5ef092db7,MCP,8/10/21,11:31.0,8/10/21,38:19.0,8/10/21
7430935-05,MC10,,09/21/21,LE,,,SchAgr,180,684,,22325910,114,,90,07b206da00bbe017782ac8c1c85fa281,MCP,8/8/21,11:33.0,8/8/21,47:38.0,8/8/21
7430935-05,MC10,,09/21/21,PP,,,IndReq,-228,456,,,114,,91,07b206da00bbe017782ac8c1c85fa281,MCP,8/8/21,11:33.0,8/8/21,47:38.0,8/8/21
7430935-05,MC10,,09/21/21,LE,,,SchAgr,180,713,,22325910,114,,107,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/21/21,PP,,,IndReq,-243,470,,,114,,108,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/21/21,LE,,,SchAgr,180,718,,22325910,114,,109,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/21/21,PP,,,IndReq,-238,480,,,114,,110,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/21/21,LE,,,SchAgr,60,502,,22325910,114,,120,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/21/21,PP,,,IndReq,-211,291,,,114,,121,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/21/21,LE,,,SchAgr,60,450,,22325910,114,,125,b2c4924275a99511ea0a9cb3e67d4ea1,MCP,7/17/21,11:57.0,7/17/21,37:52.0,7/17/21
7430935-05,MC10,,09/21/21,PP,,,IndReq,-212,238,,,114,,126,b2c4924275a99511ea0a9cb3e67d4ea1,MCP,7/17/21,11:57.0,7/17/21,37:52.0,7/17/21
7430935-05,MC10,,09/21/21,PP,,,IndReq,-212,228,,,114,,127,31e3dc93e977b451fac44f95a50c0490,MCP,7/16/21,13:09.0,7/16/21,35:30.0,7/16/21
7430935-05,MC10,,09/21/21,LE,,,SchAgr,60,541,,22325910,114,,132,41d7e6bad6d39b304d8bc86df41f9c9d,MCP,7/2/21,10:23.0,7/2/21,35:46.0,7/2/21
7430935-05,MC10,,09/21/21,PP,,,IndReq,-247,294,,,114,,133,41d7e6bad6d39b304d8bc86df41f9c9d,MCP,7/2/21,10:23.0,7/2/21,35:46.0,7/2/21
7430935-05,MC10,,09/21/21,LE,,,SchAgr,180,677,,22325910,114,,135,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/21/21,PP,,,IndReq,-224,453,,,114,,136,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/22/21,LE,,,SchAgr,180,770,,22325910,114,,29,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/22/21,SB,,,DepReq,-8,762,PLT1,,114,,30,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/22/21,SB,,,DepReq,-230,532,PLT1,,114,,31,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/22/21,LE,,,SchAgr,180,691,,22325910,114,,89,c42cddf8a5e5471a8366c8f5ef092db7,MCP,8/10/21,11:31.0,8/10/21,38:19.0,8/10/21
7430935-05,MC10,,09/22/21,PP,,,IndReq,-223,468,,,114,,90,c42cddf8a5e5471a8366c8f5ef092db7,MCP,8/10/21,11:31.0,8/10/21,38:19.0,8/10/21
7430935-05,MC10,,09/22/21,LE,,,SchAgr,240,696,,22325910,114,,92,07b206da00bbe017782ac8c1c85fa281,MCP,8/8/21,11:33.0,8/8/21,47:38.0,8/8/21
7430935-05,MC10,,09/22/21,PP,,,IndReq,-225,471,,,114,,93,07b206da00bbe017782ac8c1c85fa281,MCP,8/8/21,11:33.0,8/8/21,47:38.0,8/8/21
7430935-05,MC10,,09/22/21,LE,,,SchAgr,240,710,,22325910,114,,109,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/22/21,PP,,,IndReq,-237,473,,,114,,110,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/22/21,LE,,,SchAgr,240,720,,22325910,114,,111,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/22/21,PP,,,IndReq,-241,479,,,114,,112,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/22/21,LE,,,SchAgr,180,471,,22325910,114,,122,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/22/21,PP,,,IndReq,-177,294,,,114,,123,d1e2f703ce62622011d73d57d589fb5b,MCP,7/20/21,13:04.0,7/20/21,38:16.0,7/20/21
7430935-05,MC10,,09/22/21,LE,,,SchAgr,240,478,,22325910,114,,127,b2c4924275a99511ea0a9cb3e67d4ea1,MCP,7/17/21,11:57.0,7/17/21,37:52.0,7/17/21
7430935-05,MC10,,09/22/21,PP,,,IndReq,-169,309,,,114,,128,b2c4924275a99511ea0a9cb3e67d4ea1,MCP,7/17/21,11:57.0,7/17/21,37:52.0,7/17/21
7430935-05,MC10,,09/22/21,LE,,,SchAgr,240,468,,22325910,114,,128,31e3dc93e977b451fac44f95a50c0490,MCP,7/16/21,13:09.0,7/16/21,35:30.0,7/16/21
7430935-05,MC10,,09/22/21,LE,,,SchAgr,240,534,,22325910,114,,134,41d7e6bad6d39b304d8bc86df41f9c9d,MCP,7/2/21,10:23.0,7/2/21,35:46.0,7/2/21
7430935-05,MC10,,09/22/21,PP,,,IndReq,-184,350,,,114,,135,41d7e6bad6d39b304d8bc86df41f9c9d,MCP,7/2/21,10:23.0,7/2/21,35:46.0,7/2/21
7430935-05,MC10,,09/22/21,LE,,,SchAgr,180,633,,22325910,114,,137,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/22/21,PP,,,IndReq,-223,410,,,114,,138,42ea5efa2b6c756788f240f62fa9cad9,MCP,7/9/21,11:26.0,7/9/21,36:00.0,7/9/21
7430935-05,MC10,,09/23/21,FH,,,----->,0,571,,,114,,14,7e7d0e7c60fa1b7d2a41dfa0cfce45fa,MCP,9/18/21,14:55.0,9/18/21,36:11.0,9/18/21
7430935-05,MC10,,09/23/21,SB,,,DepReq,-306,318,PLT1,,114,,17,7e7d0e7c60fa1b7d2a41dfa0cfce45fa,MCP,9/18/21,14:55.0,9/18/21,36:11.0,9/18/21
7430935-05,MC10,,09/23/21,LE,,,SchAgr,180,712,,22325910,114,,32,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/23/21,SB,,,DepReq,-1,711,PLT1,,114,,33,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/23/21,SB,,,DepReq,-302,409,PLT1,,114,,34,c81d7c56bf33b5887e8bb84c4bf18d41,MCP,9/12/21,14:08.0,9/12/21,35:54.0,9/12/21
7430935-05,MC10,,09/23/21,LE,,,SchAgr,180,648,,22325910,114,,91,c42cddf8a5e5471a8366c8f5ef092db7,MCP,8/10/21,11:31.0,8/10/21,38:19.0,8/10/21
7430935-05,MC10,,09/23/21,PP,,,IndReq,-236,412,,,114,,92,c42cddf8a5e5471a8366c8f5ef092db7,MCP,8/10/21,11:31.0,8/10/21,38:19.0,8/10/21
7430935-05,MC10,,09/23/21,LE,,,SchAgr,180,651,,22325910,114,,94,07b206da00bbe017782ac8c1c85fa281,MCP,8/8/21,11:33.0,8/8/21,47:38.0,8/8/21
7430935-05,MC10,,09/23/21,LE,,,SchAgr,240,713,,22325910,114,,111,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/23/21,PP,,,IndReq,-230,483,,,114,,112,bd087798f6e6427571193e699ca2f72b,MCP,7/28/21,12:38.0,7/28/21,35:34.0,7/28/21
7430935-05,MC10,,09/23/21,LE,,,SchAgr,180,659,,22325910,114,,113,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
7430935-05,MC10,,09/23/21,PP,,,IndReq,-235,424,,,114,,114,7291e589615edf839815868f9abc21b9,MCP,7/27/21,12:51.0,7/27/21,35:28.0,7/27/21
