material,plant,mrp_area,demand_date,mrp_element_cd,shipping_notification,container_info,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,split_indicator,line_index,document_uuid,sid_client,snapdate,snaptime,load_date,load_timestamp,_load_date
7417886-07,MC10,,10/15/21,PP,,,IndReq,-99,849,,,114,,37,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-117,732,,,114,,38,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/15/21,SB,,,DepReq,-17,715,PLT1,,114,,39,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/15/21,LE,,,SchAgr,320,1022,,24446310,114,,44,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-145,877,,,114,,45,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/15/21,SB,,,DepReq,-1,732,PLT1,,114,,47,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-160,794,,,114,,55,61fb968258807c78a8066e27f1cff88f,MCP,9/27/21,11:03.0,9/27/21,37:16.0,9/27/21
7417886-07,MC10,,10/15/21,SB,,,DepReq,-1,793,PLT1,,114,,56,61fb968258807c78a8066e27f1cff88f,MCP,9/27/21,11:03.0,9/27/21,37:16.0,9/27/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-164,774,,,114,,80,3e5dfaac976a4890904822bfef804fbc,MCP,9/18/21,12:28.0,9/18/21,35:30.0,9/18/21
7417886-07,MC10,,10/15/21,LE,,,SchAgr,320,1127,,24446310,114,,93,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-163,964,,,114,,94,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-165,799,,,114,,95,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/15/21,SB,,,DepReq,-1,798,PLT1,,114,,96,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-159,927,,,114,,174,3f3b8984a1c7e99a6350fc463713b2bb,MCP,8/10/21,10:04.0,8/10/21,37:43.0,8/10/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-159,768,,,114,,175,3f3b8984a1c7e99a6350fc463713b2bb,MCP,8/10/21,10:04.0,8/10/21,37:43.0,8/10/21
7417886-07,MC10,,10/15/21,LE,,,SchAgr,320,1095,,24446310,114,,178,981e2a1d8162d2fb7642ca7cd2e1c3ff,MCP,8/8/21,10:06.0,8/8/21,47:07.0,8/8/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-157,781,,,114,,180,981e2a1d8162d2fb7642ca7cd2e1c3ff,MCP,8/8/21,10:06.0,8/8/21,47:07.0,8/8/21
7417886-07,MC10,,10/15/21,LE,,,SchAgr,320,1089,,24446310,114,,207,248c14cc9323bcfad4fdf4a0f88c9ee4,MCP,7/28/21,10:13.0,7/28/21,34:50.0,7/28/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-156,933,,,114,,208,248c14cc9323bcfad4fdf4a0f88c9ee4,MCP,7/28/21,10:13.0,7/28/21,34:50.0,7/28/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-155,778,,,114,,209,248c14cc9323bcfad4fdf4a0f88c9ee4,MCP,7/28/21,10:13.0,7/28/21,34:50.0,7/28/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-163,978,,,114,,211,726b7674a22a96d51469f39d80892e82,MCP,7/27/21,11:44.0,7/27/21,35:15.0,7/27/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-163,815,,,114,,212,726b7674a22a96d51469f39d80892e82,MCP,7/27/21,11:44.0,7/27/21,35:15.0,7/27/21
7417886-07,MC10,,10/15/21,LE,,,SchAgr,320,1464,,24446310,114,,228,5a64a43d071a3923ed549662f6344a33,MCP,7/20/21,11:00.0,7/20/21,37:48.0,7/20/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-164,1300,,,114,,229,5a64a43d071a3923ed549662f6344a33,MCP,7/20/21,11:00.0,7/20/21,37:48.0,7/20/21
7417886-07,MC10,,10/15/21,PP,,,IndReq,-164,1136,,,114,,230,5a64a43d071a3923ed549662f6344a33,MCP,7/20/21,11:00.0,7/20/21,37:48.0,7/20/21
7417886-07,MC10,,10/16/21,SB,,,DepReq,-159,1032,PLT1,,114,,20,36e0778d4226a90bf06bed7d271f16d2,MCP,10/11/21,12:24.0,10/11/21,34:54.0,10/11/21
7417886-07,MC10,,10/16/21,LE,,,SchAgr,160,1071,,24446310,114,,25,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/16/21,SB,,,DepReq,-140,931,PLT1,,114,,26,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/16/21,SB,,,DepReq,-140,791,PLT1,,114,,27,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/16/21,LE,,,SchAgr,240,978,,24446310,114,,35,c6f235c8eaddc8fdc415e9805d03f178,MCP,10/5/21,11:55.0,10/5/21,34:43.0,10/5/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-69,909,,,114,,36,c6f235c8eaddc8fdc415e9805d03f178,MCP,10/5/21,11:55.0,10/5/21,34:43.0,10/5/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-106,803,,,114,,37,c6f235c8eaddc8fdc415e9805d03f178,MCP,10/5/21,11:55.0,10/5/21,34:43.0,10/5/21
7417886-07,MC10,,10/16/21,LE,,,SchAgr,240,955,,24446310,114,,40,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-118,837,,,114,,41,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-118,719,,,114,,42,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/16/21,LE,,,SchAgr,320,1052,,24446310,114,,48,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-127,925,,,114,,49,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-128,797,,,114,,50,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/16/21,LE,,,SchAgr,320,1113,,24446310,114,,57,61fb968258807c78a8066e27f1cff88f,MCP,9/27/21,11:03.0,9/27/21,37:16.0,9/27/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-147,819,,,114,,59,61fb968258807c78a8066e27f1cff88f,MCP,9/27/21,11:03.0,9/27/21,37:16.0,9/27/21
7417886-07,MC10,,10/16/21,LE,,,SchAgr,320,1118,,24446310,114,,97,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-131,987,,,114,,98,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-131,856,,,114,,99,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/16/21,LE,,,SchAgr,320,1088,,24446310,114,,176,3f3b8984a1c7e99a6350fc463713b2bb,MCP,8/10/21,10:04.0,8/10/21,37:43.0,8/10/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-137,951,,,114,,177,3f3b8984a1c7e99a6350fc463713b2bb,MCP,8/10/21,10:04.0,8/10/21,37:43.0,8/10/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-137,814,,,114,,178,3f3b8984a1c7e99a6350fc463713b2bb,MCP,8/10/21,10:04.0,8/10/21,37:43.0,8/10/21
7417886-07,MC10,,10/16/21,LE,,,SchAgr,320,1101,,24446310,114,,181,981e2a1d8162d2fb7642ca7cd2e1c3ff,MCP,8/8/21,10:06.0,8/8/21,47:07.0,8/8/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-137,964,,,114,,182,981e2a1d8162d2fb7642ca7cd2e1c3ff,MCP,8/8/21,10:06.0,8/8/21,47:07.0,8/8/21
7417886-07,MC10,,10/16/21,LE,,,SchAgr,320,1098,,24446310,114,,210,248c14cc9323bcfad4fdf4a0f88c9ee4,MCP,7/28/21,10:13.0,7/28/21,34:50.0,7/28/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-137,961,,,114,,211,248c14cc9323bcfad4fdf4a0f88c9ee4,MCP,7/28/21,10:13.0,7/28/21,34:50.0,7/28/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-136,825,,,114,,212,248c14cc9323bcfad4fdf4a0f88c9ee4,MCP,7/28/21,10:13.0,7/28/21,34:50.0,7/28/21
7417886-07,MC10,,10/16/21,LE,,,SchAgr,320,1135,,24446310,114,,213,726b7674a22a96d51469f39d80892e82,MCP,7/27/21,11:44.0,7/27/21,35:15.0,7/27/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-133,1002,,,114,,214,726b7674a22a96d51469f39d80892e82,MCP,7/27/21,11:44.0,7/27/21,35:15.0,7/27/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-133,869,,,114,,215,726b7674a22a96d51469f39d80892e82,MCP,7/27/21,11:44.0,7/27/21,35:15.0,7/27/21
7417886-07,MC10,,10/16/21,LE,,,SchAgr,240,1376,,24446310,114,,231,5a64a43d071a3923ed549662f6344a33,MCP,7/20/21,11:00.0,7/20/21,37:48.0,7/20/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-315,1061,,,114,,232,5a64a43d071a3923ed549662f6344a33,MCP,7/20/21,11:00.0,7/20/21,37:48.0,7/20/21
7417886-07,MC10,,10/16/21,PP,,,IndReq,-314,747,,,114,,233,5a64a43d071a3923ed549662f6344a33,MCP,7/20/21,11:00.0,7/20/21,37:48.0,7/20/21
7417886-07,MC10,,10/18/21,LE,,,SchAgr,160,1032,,24446310,114,,22,36e0778d4226a90bf06bed7d271f16d2,MCP,10/11/21,12:24.0,10/11/21,34:54.0,10/11/21
7417886-07,MC10,,10/18/21,SB,,,DepReq,-215,602,PLT1,,114,,24,36e0778d4226a90bf06bed7d271f16d2,MCP,10/11/21,12:24.0,10/11/21,34:54.0,10/11/21
7417886-07,MC10,,10/18/21,LE,,,SchAgr,160,951,,24446310,114,,28,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-7,944,,,114,,29,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/18/21,SB,,,DepReq,-222,586,PLT1,,114,,30,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/18/21,SB,,,DepReq,-215,507,PLT1,,114,,31,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/18/21,LE,,,SchAgr,320,1087,,24446310,114,,39,c6f235c8eaddc8fdc415e9805d03f178,MCP,10/5/21,11:55.0,10/5/21,34:43.0,10/5/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-163,924,,,114,,40,c6f235c8eaddc8fdc415e9805d03f178,MCP,10/5/21,11:55.0,10/5/21,34:43.0,10/5/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-162,762,,,114,,41,c6f235c8eaddc8fdc415e9805d03f178,MCP,10/5/21,11:55.0,10/5/21,34:43.0,10/5/21
7417886-07,MC10,,10/18/21,LE,,,SchAgr,320,1039,,24446310,114,,43,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-147,892,,,114,,44,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-146,746,,,114,,45,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/18/21,LE,,,SchAgr,320,1117,,24446310,114,,51,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-136,981,,,114,,52,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-136,845,,,114,,53,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/18/21,LE,,,SchAgr,320,1139,,24446310,114,,60,61fb968258807c78a8066e27f1cff88f,MCP,9/27/21,11:03.0,9/27/21,37:16.0,9/27/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-158,991,,,114,,86,3e5dfaac976a4890904822bfef804fbc,MCP,9/18/21,12:28.0,9/18/21,35:30.0,9/18/21
7417886-07,MC10,,10/18/21,LE,,,SchAgr,320,1176,,24446310,114,,100,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-156,1020,,,114,,101,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-156,864,,,114,,102,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/18/21,LE,,,SchAgr,320,1134,,24446310,114,,179,3f3b8984a1c7e99a6350fc463713b2bb,MCP,8/10/21,10:04.0,8/10/21,37:43.0,8/10/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-161,973,,,114,,180,3f3b8984a1c7e99a6350fc463713b2bb,MCP,8/10/21,10:04.0,8/10/21,37:43.0,8/10/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-161,812,,,114,,181,3f3b8984a1c7e99a6350fc463713b2bb,MCP,8/10/21,10:04.0,8/10/21,37:43.0,8/10/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-163,985,,,114,,185,981e2a1d8162d2fb7642ca7cd2e1c3ff,MCP,8/8/21,10:06.0,8/8/21,47:07.0,8/8/21
7417886-07,MC10,,10/18/21,LE,,,SchAgr,320,1145,,24446310,114,,213,248c14cc9323bcfad4fdf4a0f88c9ee4,MCP,7/28/21,10:13.0,7/28/21,34:50.0,7/28/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-162,983,,,114,,214,248c14cc9323bcfad4fdf4a0f88c9ee4,MCP,7/28/21,10:13.0,7/28/21,34:50.0,7/28/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-162,821,,,114,,215,248c14cc9323bcfad4fdf4a0f88c9ee4,MCP,7/28/21,10:13.0,7/28/21,34:50.0,7/28/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-162,1027,,,114,,217,726b7674a22a96d51469f39d80892e82,MCP,7/27/21,11:44.0,7/27/21,35:15.0,7/27/21
7417886-07,MC10,,10/18/21,PP,,,IndReq,-162,865,,,114,,218,726b7674a22a96d51469f39d80892e82,MCP,7/27/21,11:44.0,7/27/21,35:15.0,7/27/21
7417886-07,MC10,,10/19/21,WB,,,Stock,1009,1009,,,114,,1,e6dd72ac4e80d56254e82d0b5737706f,MCP,10/19/21,10:33.0,10/19/21,35:30.0,10/19/21
7417886-07,MC10,,10/19/21,SH,,,SafeSt,-120,889,,,114,,2,e6dd72ac4e80d56254e82d0b5737706f,MCP,10/19/21,10:33.0,10/19/21,35:30.0,10/19/21
7417886-07,MC10,,10/19/21,SB,,,DepReq,-86,803,PLT1,,114,,3,e6dd72ac4e80d56254e82d0b5737706f,MCP,10/19/21,10:33.0,10/19/21,35:30.0,10/19/21
7417886-07,MC10,,10/19/21,SB,,,DepReq,-86,717,PLT1,,114,,4,e6dd72ac4e80d56254e82d0b5737706f,MCP,10/19/21,10:33.0,10/19/21,35:30.0,10/19/21
7417886-07,MC10,,10/19/21,LE,,,SchAgr,240,842,,24446310,114,,25,36e0778d4226a90bf06bed7d271f16d2,MCP,10/11/21,12:24.0,10/11/21,34:54.0,10/11/21
7417886-07,MC10,,10/19/21,LE,,,SchAgr,240,747,,24446310,114,,32,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-90,657,,,114,,33,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/19/21,SB,,,DepReq,-112,523,PLT1,,114,,34,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/19/21,SB,,,DepReq,-22,557,PLT1,,114,,35,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/19/21,LE,,,SchAgr,320,1082,,24446310,114,,42,c6f235c8eaddc8fdc415e9805d03f178,MCP,10/5/21,11:55.0,10/5/21,34:43.0,10/5/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-151,931,,,114,,43,c6f235c8eaddc8fdc415e9805d03f178,MCP,10/5/21,11:55.0,10/5/21,34:43.0,10/5/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-151,780,,,114,,44,c6f235c8eaddc8fdc415e9805d03f178,MCP,10/5/21,11:55.0,10/5/21,34:43.0,10/5/21
7417886-07,MC10,,10/19/21,LE,,,SchAgr,320,1066,,24446310,114,,46,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-109,957,,,114,,47,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-108,849,,,114,,48,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/19/21,LE,,,SchAgr,400,1245,,24446310,114,,54,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-134,1111,,,114,,55,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-134,977,,,114,,56,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-161,1073,,,114,,64,61fb968258807c78a8066e27f1cff88f,MCP,9/27/21,11:03.0,9/27/21,37:16.0,9/27/21
7417886-07,MC10,,10/19/21,LE,,,SchAgr,320,1184,,24446310,114,,103,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-162,1022,,,114,,104,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-163,859,,,114,,105,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/19/21,LE,,,SchAgr,320,1132,,24446310,114,,182,3f3b8984a1c7e99a6350fc463713b2bb,MCP,8/10/21,10:04.0,8/10/21,37:43.0,8/10/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-160,972,,,114,,183,3f3b8984a1c7e99a6350fc463713b2bb,MCP,8/10/21,10:04.0,8/10/21,37:43.0,8/10/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-160,812,,,114,,184,3f3b8984a1c7e99a6350fc463713b2bb,MCP,8/10/21,10:04.0,8/10/21,37:43.0,8/10/21
7417886-07,MC10,,10/19/21,LE,,,SchAgr,320,1143,,24446310,114,,187,981e2a1d8162d2fb7642ca7cd2e1c3ff,MCP,8/8/21,10:06.0,8/8/21,47:07.0,8/8/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-156,831,,,114,,189,981e2a1d8162d2fb7642ca7cd2e1c3ff,MCP,8/8/21,10:06.0,8/8/21,47:07.0,8/8/21
7417886-07,MC10,,10/19/21,LE,,,SchAgr,320,1141,,24446310,114,,216,248c14cc9323bcfad4fdf4a0f88c9ee4,MCP,7/28/21,10:13.0,7/28/21,34:50.0,7/28/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-164,977,,,114,,217,248c14cc9323bcfad4fdf4a0f88c9ee4,MCP,7/28/21,10:13.0,7/28/21,34:50.0,7/28/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-165,812,,,114,,218,248c14cc9323bcfad4fdf4a0f88c9ee4,MCP,7/28/21,10:13.0,7/28/21,34:50.0,7/28/21
7417886-07,MC10,,10/19/21,LE,,,SchAgr,320,1185,,24446310,114,,219,726b7674a22a96d51469f39d80892e82,MCP,7/27/21,11:44.0,7/27/21,35:15.0,7/27/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-170,1015,,,114,,220,726b7674a22a96d51469f39d80892e82,MCP,7/27/21,11:44.0,7/27/21,35:15.0,7/27/21
7417886-07,MC10,,10/19/21,PP,,,IndReq,-169,846,,,114,,221,726b7674a22a96d51469f39d80892e82,MCP,7/27/21,11:44.0,7/27/21,35:15.0,7/27/21
7417886-07,MC10,,10/20/21,LE,,,SchAgr,240,957,,24446310,114,,5,e6dd72ac4e80d56254e82d0b5737706f,MCP,10/19/21,10:33.0,10/19/21,35:30.0,10/19/21
7417886-07,MC10,,10/20/21,SB,,,DepReq,-124,833,PLT1,,114,,6,e6dd72ac4e80d56254e82d0b5737706f,MCP,10/19/21,10:33.0,10/19/21,35:30.0,10/19/21
7417886-07,MC10,,10/20/21,SB,,,DepReq,-124,709,PLT1,,114,,7,e6dd72ac4e80d56254e82d0b5737706f,MCP,10/19/21,10:33.0,10/19/21,35:30.0,10/19/21
7417886-07,MC10,,10/20/21,SB,,,DepReq,-113,629,PLT1,,114,,30,36e0778d4226a90bf06bed7d271f16d2,MCP,10/11/21,12:24.0,10/11/21,34:54.0,10/11/21
7417886-07,MC10,,10/20/21,SB,,,DepReq,-110,601,PLT1,,114,,31,36e0778d4226a90bf06bed7d271f16d2,MCP,10/11/21,12:24.0,10/11/21,34:54.0,10/11/21
7417886-07,MC10,,10/20/21,LE,,,SchAgr,320,843,,24446310,114,,36,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/20/21,PP,,,IndReq,-88,755,,,114,,37,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/20/21,PP,,,IndReq,-88,667,,,114,,38,f6bd853fe2b663da0f5c5c70c338aaf9,MCP,10/8/21,09:22.0,10/8/21,36:46.0,10/8/21
7417886-07,MC10,,10/20/21,LE,,,SchAgr,320,1100,,24446310,114,,45,c6f235c8eaddc8fdc415e9805d03f178,MCP,10/5/21,11:55.0,10/5/21,34:43.0,10/5/21
7417886-07,MC10,,10/20/21,PP,,,IndReq,-132,836,,,114,,47,c6f235c8eaddc8fdc415e9805d03f178,MCP,10/5/21,11:55.0,10/5/21,34:43.0,10/5/21
7417886-07,MC10,,10/20/21,LE,,,SchAgr,320,1169,,24446310,114,,49,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/20/21,PP,,,IndReq,-155,1014,,,114,,50,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/20/21,PP,,,IndReq,-155,859,,,114,,51,dac4e81dfdde9e5d673bfde823cdd227,MCP,10/4/21,10:52.0,10/4/21,36:49.0,10/4/21
7417886-07,MC10,,10/20/21,LE,,,SchAgr,320,1297,,24446310,114,,57,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/20/21,PP,,,IndReq,-179,1118,,,114,,58,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/20/21,PP,,,IndReq,-180,938,,,114,,59,e064e0c3311ce4631ead2491902e59ec,MCP,9/30/21,10:58.0,9/30/21,34:49.0,9/30/21
7417886-07,MC10,,10/20/21,LE,,,SchAgr,320,1234,,24446310,114,,91,3e5dfaac976a4890904822bfef804fbc,MCP,9/18/21,12:28.0,9/18/21,35:30.0,9/18/21
7417886-07,MC10,,10/20/21,PP,,,IndReq,-167,899,,,114,,93,3e5dfaac976a4890904822bfef804fbc,MCP,9/18/21,12:28.0,9/18/21,35:30.0,9/18/21
7417886-07,MC10,,10/20/21,LE,,,SchAgr,320,1179,,24446310,114,,106,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/20/21,PP,,,IndReq,-158,1021,,,114,,107,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/20/21,PP,,,IndReq,-158,863,,,114,,108,e3000e1402102d0e1ad34bd62162644e,MCP,9/12/21,11:55.0,9/12/21,35:18.0,9/12/21
7417886-07,MC10,,10/20/21,LE,,,SchAgr,320,1132,,24446310,114,,185,3f3b8984a1c7e99a6350fc463713b2bb,MCP,8/10/21,10:04.0,8/10/21,37:43.0,8/10/21
7417886-07,MC10,,10/20/21,PP,,,IndReq,-156,976,,,114,,186,3f3b8984a1c7e99a6350fc463713b2bb,MCP,8/10/21,10:04.0,8/10/21,37:43.0,8/10/21
