mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,947015904,19,01/18/22,7:21:23,01/19/22,ShipNt,0185593509/F3MNLRH,01/18/22,10,150,489,01/20/22,9
1,947015904,161,01/18/22,7:21:23,01/21/22,ShipNt,0185598191/F3MNLRH,01/20/22,10,270,618,01/20/22,9
1,947015904,143,01/19/22,7:21:25,01/21/22,ShipNt,0185598191/F3MNLRH,01/20/22,10,270,623,01/21/22,9
1,947015904,2,01/19/22,7:21:25,01/19/22,ShipNt,0185593509/F3MNLRH,01/18/22,10,150,493,01/21/22,9
1,947015904,0,01/19/22,7:21:25,01/19/22,SafeSt,SafetyStock,,,120.000-,343,01/21/22,9
1,947015904,0,01/20/22,7:21:22,01/20/22,SafeSt,SafetyStock,,,120.000-,724,01/22/22,9
1,947015904,0,01/21/22,7:21:32,01/21/22,SafeSt,SafetyStock,,,120.000-,639,01/23/22,9
1,947015904,0,01/22/22,7:21:11,01/22/22,SafeSt,SafetyStock,,,120.000-,545,01/24/22,9
1,947015904,0,01/25/22,7:21:16,01/25/22,SafeSt,SafetyStock,,,120.000-,411,01/27/22,9
1,947015904,0,01/26/22,7:21:24,01/26/22,SafeSt,SafetyStock,,,120.000-,335,01/28/22,9
1,947015904,0,01/28/22,7:21:33,01/28/22,SafeSt,SafetyStock,,,120.000-,666,01/31/22,15
1,947015904,0,01/29/22,7:21:23,01/29/22,SafeSt,SafetyStock,,,120.000-,606,01/31/22,15
1,947015904,0,01/27/22,7:21:28,01/27/22,SafeSt,SafetyStock,,,120.000-,481,01/31/22,15
1,947015904,0,01/31/22,4:06:37,01/31/22,SafeSt,SafetyStock,,,120.000-,572,02/02/22,9
1,947015904,0,02/01/22,7:21:23,02/01/22,SafeSt,SafetyStock,,,120.000-,567,02/03/22,9
1,947015904,0,02/02/22,7:21:19,02/02/22,SafeSt,SafetyStock,,,120.000-,505,02/04/22,9
1,947015904,0,02/03/22,7:21:25,02/03/22,SafeSt,SafetyStock,,,120.000-,456,02/05/22,9
1,947015904,0,02/07/22,4:06:55,02/07/22,SafeSt,SafetyStock,,,120.000-,533,02/09/22,9
1,947015904,0,02/08/22,7:21:06,02/08/22,SafeSt,SafetyStock,,,120.000-,613,02/10/22,9
1,947015904,430,02/09/22,7:21:15,02/16/22,SchAgr,F3MNLRH/00001*,02/15/22,10,150,519,02/11/22,9
1,947015904,572,02/09/22,7:21:15,02/18/22,SchAgr,F3MNLRH/00001,02/17/22,30,60,438,02/11/22,9
1,947015904,0,02/09/22,7:21:15,02/09/22,SafeSt,SafetyStock,,,120.000-,526,02/11/22,9
1,947015904,0,02/10/22,7:21:23,02/10/22,SafeSt,SafetyStock,,,120.000-,414,02/12/22,9
1,947015904,462,02/10/22,7:21:23,02/18/22,SchAgr,F3MNLRH/00001*,02/17/22,10,60,436,02/12/22,9
1,947015904,321,02/10/22,7:21:23,02/16/22,ShipNt,0185658122/F3MNLRH,02/15/22,10,150,516,02/12/22,9
1,947015904,0,02/15/22,7:21:32,02/15/22,SafeSt,SafetyStock,,,120.000-,458,02/17/22,9
1,947015904,624,02/15/22,7:21:32,02/25/22,SchAgr,F3MNLRH/00001,02/24/22,30,30,409,02/17/22,9
1,947015904,212,02/15/22,7:21:32,02/18/22,ShipNt,0185666239/F3MNLRH,02/17/22,10,330,729,02/17/22,9
1,947015904,144,02/16/22,7:21:19,02/18/22,ShipNt,0185666239/F3MNLRH,02/17/22,10,330,710,02/18/22,9
1,947015904,0,02/16/22,7:21:19,02/16/22,SafeSt,SafetyStock,,,120.000-,371,02/18/22,9
1,947015904,0,02/18/22,7:21:46,02/18/22,SafeSt,SafetyStock,,,120.000-,375,02/20/22,9
1,947015904,2,02/18/22,7:21:46,02/18/22,ShipNt,0185666239/F3MNLRH,02/17/22,10,330,705,02/20/22,9
1,947015904,0,02/19/22,7:21:51,02/19/22,SafeSt,SafetyStock,,,120.000-,603,02/21/22,9
1,947015904,0,02/21/22,4:06:38,02/21/22,SafeSt,SafetyStock,,,120.000-,603,02/23/22,9
1,947015904,509,02/22/22,7:21:41,03/04/22,SchAgr,F3MNLRH/00001,03/03/22,30,30,414,02/24/22,9
1,947015904,0,02/22/22,7:21:41,02/22/22,SafeSt,SafetyStock,,,120.000-,558,02/24/22,9
1,947015904,0,02/23/22,7:21:27,02/23/22,SafeSt,SafetyStock,,,120.000-,483,02/25/22,9
1,947015904,0,02/24/22,7:21:42,02/24/22,SafeSt,SafetyStock,,,120.000-,479,02/26/22,9
1,947015904,0,02/25/22,7:21:29,02/25/22,SafeSt,SafetyStock,,,120.000-,525,02/27/22,9
1,947015904,0,02/26/22,7:22:25,02/26/22,SafeSt,SafetyStock,,,120.000-,525,02/28/22,9
1,947015904,0,02/28/22,4:06:46,02/28/22,SafeSt,SafetyStock,,,120.000-,525,03/02/22,9
1,947015904,0,03/01/22,7:21:48,03/01/22,SafeSt,SafetyStock,,,120.000-,485,03/03/22,9
