mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,809747903,2,01/05/22,7:20:05,01/06/22,ShipNt,0185572697/F399MYK,01/04/22,10,6,6,01/07/22,9
1,809747903,0,01/05/22,7:20:05,01/05/22,SafeSt,SafetyStock,,,4.000-,0,01/07/22,9
1,809747903,2,01/06/22,7:19:58,01/06/22,ShipNt,0185572697/F399MYK,01/05/22,10,6,6,01/08/22,9
1,809747903,0,01/06/22,7:19:58,01/06/22,SafeSt,SafetyStock,,,4.000-,0,01/08/22,9
1,809747903,0,01/07/22,7:20:13,01/07/22,SafeSt,SafetyStock,,,4.000-,6,01/09/22,9
1,809747903,0,01/08/22,7:20:10,01/08/22,SafeSt,SafetyStock,,,4.000-,6,01/10/22,9
1,809747903,0,01/10/22,4:05:17,01/10/22,SafeSt,SafetyStock,,,4.000-,7,01/12/22,9
1,809747903,0,01/11/22,7:19:56,01/11/22,SafeSt,SafetyStock,,,4.000-,6,01/13/22,9
1,809747903,5,01/12/22,7:19:53,01/20/22,SchAgr,F399MYK/00001,01/19/22,30,6,9,01/14/22,9
1,809747903,0,01/12/22,7:19:53,01/12/22,SafeSt,SafetyStock,,,4.000-,6,01/14/22,9
1,809747903,5,01/13/22,7:20:02,01/20/22,SchAgr,F399MYK/00001,01/19/22,30,6,9,01/15/22,9
1,809747903,0,01/13/22,7:20:02,01/13/22,SafeSt,SafetyStock,,,4.000-,6,01/15/22,9
1,809747903,5,01/14/22,7:19:58,01/20/22,SchAgr,F399MYK/00001*,01/19/22,10,6,9,01/16/22,9
1,809747903,0,01/14/22,7:19:58,01/14/22,SafeSt,SafetyStock,,,4.000-,6,01/16/22,9
1,809747903,0,01/15/22,7:20:02,01/15/22,SafeSt,SafetyStock,,,4.000-,3,01/18/22,9
1,809747903,2,01/15/22,7:20:02,01/20/22,SchAgr,F399MYK/00001*,01/19/22,10,6,9,01/18/22,9
1,809747903,2,01/17/22,4:05:13,01/20/22,SchAgr,F399MYK/00001*,01/19/22,10,6,9,01/19/22,9
1,809747903,0,01/17/22,4:05:13,01/17/22,SafeSt,SafetyStock,,,4.000-,3,01/19/22,9
1,809747903,2,01/18/22,7:20:14,01/20/22,SchAgr,F399MYK/00001*,01/19/22,10,6,9,01/20/22,9
1,809747903,0,01/18/22,7:20:14,01/18/22,SafeSt,SafetyStock,,,4.000-,3,01/20/22,9
1,809747903,0,01/19/22,7:20:14,01/19/22,SafeSt,SafetyStock,,,4.000-,3,01/21/22,9
1,809747903,2,01/19/22,7:20:14,01/20/22,ShipNt,0185602857/F399MYK,01/19/22,10,6,9,01/21/22,9
1,809747903,0,01/20/22,7:20:08,01/20/22,SafeSt,SafetyStock,,,4.000-,3,01/22/22,9
1,809747903,9,01/20/22,7:20:08,01/27/22,SchAgr,F399MYK/00001,01/26/22,30,6,9,01/22/22,9
1,809747903,0,01/21/22,7:20:18,01/21/22,SafeSt,SafetyStock,,,4.000-,8,01/23/22,9
1,809747903,7,01/21/22,7:20:18,01/27/22,SchAgr,F399MYK/00001,01/25/22,30,6,9,01/23/22,9
1,809747903,0,01/22/22,7:20:00,01/22/22,SafeSt,SafetyStock,,,4.000-,8,01/24/22,9
1,809747903,7,01/22/22,7:20:00,01/27/22,SchAgr,F399MYK/00001*,01/26/22,10,6,9,01/24/22,9
1,809747903,6,01/25/22,7:20:08,01/27/22,SchAgr,F399MYK/00001*,01/25/22,10,6,9,01/27/22,9
1,809747903,0,01/25/22,7:20:08,01/25/22,SafeSt,SafetyStock,,,4.000-,7,01/27/22,9
1,809747903,0,01/26/22,7:20:13,01/26/22,SafeSt,SafetyStock,,,4.000-,4,01/28/22,9
1,809747903,3,01/26/22,7:20:13,01/27/22,ShipNt,0185620168/F399MYK,01/26/22,10,6,9,01/28/22,9
1,809747903,0,01/28/22,7:20:21,01/28/22,SafeSt,SafetyStock,,,4.000-,9,01/31/22,15
1,809747903,2,01/27/22,7:20:13,01/27/22,ShipNt,0185620168/F399MYK,01/26/22,10,6,9,01/31/22,15
1,809747903,0,01/27/22,7:20:13,01/27/22,SafeSt,SafetyStock,,,4.000-,3,01/31/22,15
1,809747903,0,01/29/22,7:20:11,01/29/22,SafeSt,SafetyStock,,,4.000-,8,01/31/22,15
1,809747903,0,01/31/22,4:05:25,01/31/22,SafeSt,SafetyStock,,,4.000-,7,02/02/22,9
1,809747903,0,02/01/22,7:20:11,02/01/22,SafeSt,SafetyStock,,,4.000-,5,02/03/22,9
1,809747903,0,02/02/22,7:20:07,02/02/22,SafeSt,SafetyStock,,,4.000-,4,02/04/22,9
1,809747903,0,02/03/22,7:20:15,02/03/22,SafeSt,SafetyStock,,,4.000-,4,02/05/22,9
1,809747903,6,02/07/22,4:05:43,02/14/22,SchAgr,F399MYK/00001,02/12/22,30,6,10,02/09/22,9
1,809747903,0,02/07/22,4:05:43,02/07/22,SafeSt,SafetyStock,,,4.000-,8,02/09/22,9
1,809747903,0,02/08/22,7:19:54,02/08/22,SafeSt,SafetyStock,,,4.000-,7,02/10/22,9
1,809747903,5,02/08/22,7:19:54,02/14/22,SchAgr,F399MYK/00001,02/12/22,30,6,10,02/10/22,9
1,809747903,4,02/09/22,7:20:03,02/14/22,SchAgr,F399MYK/00001*,02/12/22,10,6,10,02/11/22,9
1,809747903,0,02/09/22,7:20:03,02/09/22,SafeSt,SafetyStock,,,4.000-,6,02/11/22,9
1,809747903,0,02/10/22,7:20:08,02/10/22,SafeSt,SafetyStock,,,4.000-,5,02/12/22,9
1,809747903,3,02/10/22,7:20:08,02/14/22,SchAgr,F399MYK/00001*,02/12/22,10,6,10,02/12/22,9
1,809747903,0,02/15/22,7:20:16,02/15/22,SafeSt,SafetyStock,,,4.000-,10,02/17/22,9
1,809747903,0,02/16/22,7:20:07,02/16/22,SafeSt,SafetyStock,,,4.000-,10,02/18/22,9
1,809747903,0,02/18/22,7:20:30,02/18/22,SafeSt,SafetyStock,,,4.000-,5,02/20/22,9
1,809747903,2,02/18/22,7:20:30,02/17/22,ShipNt,0185680079/F399MYK,02/23/22,15,6,11,02/20/22,9
1,809747903,2,02/19/22,7:20:37,02/17/22,ShipNt,0185680079/F399MYK,02/23/22,15,6,10,02/21/22,9
1,809747903,0,02/19/22,7:20:37,02/19/22,SafeSt,SafetyStock,,,4.000-,4,02/21/22,9
1,809747903,0,02/21/22,4:05:27,02/21/22,SafeSt,SafetyStock,,,4.000-,4,02/23/22,9
