mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,809198305,0,10/25/21,4:05:43,10/25/21,SafeSt,,,,,,12/03/21,19
1,809198305,112,11/02/21,7:24:12,11/03/21,SchAgr,,,,,,12/03/21,19
1,809198305,0,11/22/21,4:05:16,11/22/21,SafeSt,SafetyStock,,,40.000-,241,12/03/21,19
1,809198305,0,11/05/21,7:23:59,11/05/21,SafeSt,,,,,,12/03/21,19
1,809198305,0,11/09/21,7:20:38,11/09/21,SafeSt,SafetyStock,,,40.000-,262,12/03/21,19
1,809198305,0,11/06/21,7:23:55,11/06/21,SafeSt,,,,,,12/03/21,19
1,809198305,197,02/18/22,7:20:24,02/22/22,SchAgr,0003778186/00001,02/21/22,30,10,182,02/20/22,9
1,809198305,37,11/29/21,4:05:09,11/29/21,ShipNt,0185505213/0003778186,11/24/21,10,120,272,12/03/21,19
1,809198305,153,03/05/22,7:20:27,03/07/22,SchAgr,0003778186/00001*,03/08/22,15,140,486,03/07/22,9
1,809198305,0,01/21/22,7:20:12,01/21/22,SafeSt,SafetyStock,,,40.000-,571,01/23/22,9
1,809198305,0,10/27/21,7:20:10,10/27/21,SafeSt,,,,,,12/03/21,19
1,809198305,0,11/30/21,7:19:54,11/30/21,SafeSt,SafetyStock,,,40.000-,244,12/03/21,19
1,809198305,261,10/25/21,4:05:43,10/28/21,SchAgr,,,,,,12/03/21,19
1,809198305,0,11/13/21,7:19:55,11/13/21,SafeSt,SafetyStock,,,40.000-,340,12/03/21,19
1,809198305,0,11/19/21,7:19:48,11/19/21,SafeSt,SafetyStock,,,40.000-,306,12/03/21,19
1,809198305,0,10/30/21,7:24:23,10/30/21,SafeSt,,,,,,12/03/21,19
1,809198305,0,11/12/21,7:19:54,11/12/21,SafeSt,SafetyStock,,,40.000-,350,12/03/21,19
1,809198305,0,11/15/21,4:05:01,11/15/21,SafeSt,SafetyStock,,,40.000-,233,12/03/21,19
1,809198305,142,11/08/21,4:05:34,11/09/21,SchAgr,0003778186/00001*,11/08/21,10,10,171,12/03/21,19
1,809198305,0,11/08/21,4:05:34,11/08/21,SafeSt,SafetyStock,,,40.000-,209,12/03/21,19
1,809198305,76,10/27/21,7:20:10,10/28/21,SchAgr,,,,,,12/03/21,19
1,809198305,0,11/17/21,7:19:52,11/17/21,SafeSt,SafetyStock,,,40.000-,281,12/03/21,19
1,809198305,0,11/20/21,7:19:40,11/20/21,SafeSt,SafetyStock,,,40.000-,329,12/03/21,19
1,809198305,355,11/05/21,7:23:59,11/09/21,SchAgr,,,,,,12/03/21,19
1,809198305,275,11/10/21,7:19:56,11/13/21,SchAgr,0003778186/00001,11/12/21,30,10,240,12/03/21,19
1,809198305,0,01/08/22,7:20:03,01/08/22,SafeSt,SafetyStock,,,40.000-,334,01/10/22,9
1,809198305,0,01/10/22,4:05:11,01/10/22,SafeSt,SafetyStock,,,40.000-,236,01/12/22,9
1,809198305,238,01/10/22,4:05:11,01/12/22,SchAgr,0003778186/00001*,01/11/22,10,130,292,01/12/22,9
1,809198305,290,01/10/22,4:05:11,01/13/22,SchAgr,0003778186/00001,01/12/22,30,10,251,01/12/22,9
1,809198305,0,12/30/21,7:19:52,12/30/21,SafeSt,SafetyStock,,,40.000-,236,01/01/22,9
1,809198305,0,12/31/21,7:19:56,12/31/21,SafeSt,SafetyStock,,,40.000-,236,01/02/22,9
1,809198305,0,01/01/22,7:20:04,01/01/22,SafeSt,SafetyStock,,,40.000-,236,01/03/22,9
1,809198305,0,01/20/22,7:20:01,01/20/22,SafeSt,SafetyStock,,,40.000-,579,01/22/22,9
1,809198305,0,12/01/21,7:19:50,12/01/21,SafeSt,SafetyStock,,,40.000-,219,12/03/21,19
1,809198305,171,02/28/22,4:05:27,03/02/22,SchAgr,0003778186/00001*,03/01/22,10,10,297,03/02/22,9
1,809198305,0,01/31/22,4:05:18,01/31/22,SafeSt,SafetyStock,,,40.000-,180,02/02/22,9
