material,plant,mrp_area,demand_date,mrp_element_cd,shipping_notification,container_info,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,split_indicator,line_index,document_uuid,sid_client,snapdate,snaptime,load_date,load_timestamp,_load_date
7420657-10,MC10,,07/27/21,SB,,,DepReq,-5,841,PLT1,,114,,49,a141c6061ff7454a14d383bdb352d55b,MCP,7/16/21,11:24.0,7/16/21,35:00.0,7/16/21
7420657-10,MC10,,07/27/21,SB,,,DepReq,-2,839,PLT1,,114,,50,a141c6061ff7454a14d383bdb352d55b,MCP,7/16/21,11:24.0,7/16/21,35:00.0,7/16/21
7420657-10,MC10,,07/27/21,SB,,,DepReq,-247,592,PLT1,,114,,51,a141c6061ff7454a14d383bdb352d55b,MCP,7/16/21,11:24.0,7/16/21,35:00.0,7/16/21
7420657-10,MC10,,07/27/21,SB,,,DepReq,-83,509,PLT1,,114,,52,a141c6061ff7454a14d383bdb352d55b,MCP,7/16/21,11:24.0,7/16/21,35:00.0,7/16/21
7420657-10,MC10,,07/27/21,LE,,,SchAgr,252,822,,21420511,114,,61,d479b347bc4113b02e6044e553aeee8a,MCP,7/9/21,09:56.0,7/9/21,37:18.0,7/9/21
7420657-10,MC10,,07/27/21,PP,,,IndReq,-289,533,,,114,,62,d479b347bc4113b02e6044e553aeee8a,MCP,7/9/21,09:56.0,7/9/21,37:18.0,7/9/21
7420657-10,MC10,,07/27/21,LE,,,SchAgr,105,779,,21420511,114,,63,84d9370a9d9564ebd8175ac8f40b2b92,MCP,7/2/21,09:34.0,7/2/21,36:53.0,7/2/21
7420657-10,MC10,,07/27/21,PP,,,IndReq,-337,442,,,114,,64,84d9370a9d9564ebd8175ac8f40b2b92,MCP,7/2/21,09:34.0,7/2/21,36:53.0,7/2/21
7420657-10,MC10,,07/27/21,LE,,,SchAgr,147,787,,21420511,114,,86,d4044ecc293016375b00640e987ba84b,MCP,6/20/21,10:25.0,6/20/21,35:38.0,6/20/21
7420657-10,MC10,,07/27/21,PP,,,IndReq,-319,468,,,114,,87,d4044ecc293016375b00640e987ba84b,MCP,6/20/21,10:25.0,6/20/21,35:38.0,6/20/21
7420657-10,MC10,,07/27/21,LE,,,SchAgr,63,673,,21420511,114,,95,467f68a178dff6d98e8783ecf7178528,MCP,6/16/21,10:25.0,6/16/21,35:31.0,6/16/21
7420657-10,MC10,,07/27/21,PP,,,IndReq,-314,359,,,114,,96,467f68a178dff6d98e8783ecf7178528,MCP,6/16/21,10:25.0,6/16/21,35:31.0,6/16/21
7420657-10,MC10,,07/27/21,LE,,,SchAgr,231,819,,21420511,114,,126,3ce6f0378b7f3faf893c7e3d0ef3f882,MCP,5/23/21,11:05.0,5/23/21,36:00.0,5/23/21
7420657-10,MC10,,07/27/21,PP,,,IndReq,-273,546,,,114,,127,3ce6f0378b7f3faf893c7e3d0ef3f882,MCP,5/23/21,11:05.0,5/23/21,36:00.0,5/23/21
7420657-10,MC10,,07/27/21,LE,,,SchAgr,189,576,,21420511,114,,133,728e1a6a8a053e03ad3ffe79c3f38bed,MCP,5/20/21,12:42.0,5/20/21,35:00.0,5/20/21
7420657-10,MC10,,07/27/21,PP,,,IndReq,-197,379,,,114,,134,728e1a6a8a053e03ad3ffe79c3f38bed,MCP,5/20/21,12:42.0,5/20/21,35:00.0,5/20/21
7420657-10,MC10,,07/28/21,WB,,,Stock,603,603,,,114,,1,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/28/21,SH,,,SafeSt,-42,561,,,114,,2,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/28/21,LA,185231808,CDX903146,ShipNt,231,750,,21420511,114,,6,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-6,744,PLT1,,114,,7,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-5,739,PLT1,,114,,8,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-242,497,PLT1,,114,,9,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-73,424,PLT1,,114,,10,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/28/21,LE,,,SchAgr,42,547,,21420511,114,,10,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-5,725,PLT1,,114,,13,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-73,409,PLT1,,114,,15,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/28/21,LE,,,SchAgr,210,729,,21420511,114,,40,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-6,723,PLT1,,114,,41,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-4,719,PLT1,,114,,42,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-240,479,PLT1,,114,,43,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-73,406,PLT1,,114,,44,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/28/21,PP,,,IndReq,-94,650,,,114,,49,3fd6505396494492b12b3e0cc6984d44,MCP,7/17/21,10:29.0,7/17/21,37:06.0,7/17/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-6,644,PLT1,,114,,50,3fd6505396494492b12b3e0cc6984d44,MCP,7/17/21,10:29.0,7/17/21,37:06.0,7/17/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-144,496,PLT1,,114,,52,3fd6505396494492b12b3e0cc6984d44,MCP,7/17/21,10:29.0,7/17/21,37:06.0,7/17/21
7420657-10,MC10,,07/28/21,LE,,,SchAgr,231,740,,21420511,114,,53,a141c6061ff7454a14d383bdb352d55b,MCP,7/16/21,11:24.0,7/16/21,35:00.0,7/16/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-71,425,PLT1,,114,,53,3fd6505396494492b12b3e0cc6984d44,MCP,7/17/21,10:29.0,7/17/21,37:06.0,7/17/21
7420657-10,MC10,,07/28/21,PP,,,IndReq,-120,620,,,114,,54,a141c6061ff7454a14d383bdb352d55b,MCP,7/16/21,11:24.0,7/16/21,35:00.0,7/16/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-4,616,PLT1,,114,,55,a141c6061ff7454a14d383bdb352d55b,MCP,7/16/21,11:24.0,7/16/21,35:00.0,7/16/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-2,614,PLT1,,114,,56,a141c6061ff7454a14d383bdb352d55b,MCP,7/16/21,11:24.0,7/16/21,35:00.0,7/16/21
7420657-10,MC10,,07/28/21,SB,,,DepReq,-114,500,PLT1,,114,,57,a141c6061ff7454a14d383bdb352d55b,MCP,7/16/21,11:24.0,7/16/21,35:00.0,7/16/21
7420657-10,MC10,,07/28/21,LE,,,SchAgr,273,806,,21420511,114,,63,d479b347bc4113b02e6044e553aeee8a,MCP,7/9/21,09:56.0,7/9/21,37:18.0,7/9/21
7420657-10,MC10,,07/28/21,PP,,,IndReq,-268,538,,,114,,64,d479b347bc4113b02e6044e553aeee8a,MCP,7/9/21,09:56.0,7/9/21,37:18.0,7/9/21
7420657-10,MC10,,07/28/21,LE,,,SchAgr,210,652,,21420511,114,,65,84d9370a9d9564ebd8175ac8f40b2b92,MCP,7/2/21,09:34.0,7/2/21,36:53.0,7/2/21
7420657-10,MC10,,07/28/21,PP,,,IndReq,-326,326,,,114,,66,84d9370a9d9564ebd8175ac8f40b2b92,MCP,7/2/21,09:34.0,7/2/21,36:53.0,7/2/21
7420657-10,MC10,,07/28/21,PP,,,IndReq,-310,389,,,114,,89,d4044ecc293016375b00640e987ba84b,MCP,6/20/21,10:25.0,6/20/21,35:38.0,6/20/21
7420657-10,MC10,,07/28/21,LE,,,SchAgr,210,569,,21420511,114,,97,467f68a178dff6d98e8783ecf7178528,MCP,6/16/21,10:25.0,6/16/21,35:31.0,6/16/21
7420657-10,MC10,,07/28/21,PP,,,IndReq,-289,280,,,114,,98,467f68a178dff6d98e8783ecf7178528,MCP,6/16/21,10:25.0,6/16/21,35:31.0,6/16/21
7420657-10,MC10,,07/28/21,LE,,,SchAgr,210,756,,21420511,114,,128,3ce6f0378b7f3faf893c7e3d0ef3f882,MCP,5/23/21,11:05.0,5/23/21,36:00.0,5/23/21
7420657-10,MC10,,07/28/21,PP,,,IndReq,-305,451,,,114,,129,3ce6f0378b7f3faf893c7e3d0ef3f882,MCP,5/23/21,11:05.0,5/23/21,36:00.0,5/23/21
7420657-10,MC10,,07/28/21,LE,,,SchAgr,210,589,,21420511,114,,135,728e1a6a8a053e03ad3ffe79c3f38bed,MCP,5/20/21,12:42.0,5/20/21,35:00.0,5/20/21
7420657-10,MC10,,07/28/21,PP,,,IndReq,-190,399,,,114,,136,728e1a6a8a053e03ad3ffe79c3f38bed,MCP,5/20/21,12:42.0,5/20/21,35:00.0,5/20/21
7420657-10,MC10,,07/29/21,SB,,,DepReq,-1,579,PLT1,,114,,4,16a445d73fd2abcbe9410da418d361af,MCP,8/8/21,10:04.0,8/8/21,47:17.0,8/8/21
7420657-10,MC10,,07/29/21,SB,,,DepReq,-1,505,PLT1,,114,,4,f12a7a155f26f9c0c31bcbfb164dd8df,MCP,8/10/21,10:02.0,8/10/21,37:41.0,8/10/21
7420657-10,MC10,,07/29/21,LE,,,SchAgr,147,571,,21420511,114,,11,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/29/21,SB,,,DepReq,-4,567,PLT1,,114,,12,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/29/21,SB,,,DepReq,-1,566,PLT1,,114,,13,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/29/21,SB,,,DepReq,-161,405,PLT1,,114,,14,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/29/21,SB,,,DepReq,-29,376,PLT1,,114,,15,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/29/21,LE,,,SchAgr,147,556,,21420511,114,,16,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/29/21,SB,,,DepReq,-3,553,PLT1,,114,,17,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/29/21,SB,,,DepReq,-1,552,PLT1,,114,,18,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/29/21,SB,,,DepReq,-158,394,PLT1,,114,,19,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/29/21,SB,,,DepReq,-29,365,PLT1,,114,,20,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/29/21,LE,,,SchAgr,189,595,,21420511,114,,45,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/29/21,PP,,,IndReq,-6,589,,,114,,46,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/29/21,SB,,,DepReq,-4,585,PLT1,,114,,47,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/29/21,SB,,,DepReq,-161,424,PLT1,,114,,48,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/29/21,SB,,,DepReq,-25,399,PLT1,,114,,49,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/29/21,PP,,,IndReq,-208,401,,,114,,60,a141c6061ff7454a14d383bdb352d55b,MCP,7/16/21,11:24.0,7/16/21,35:00.0,7/16/21
7420657-10,MC10,,07/29/21,LE,,,SchAgr,420,958,,21420511,114,,65,d479b347bc4113b02e6044e553aeee8a,MCP,7/9/21,09:56.0,7/9/21,37:18.0,7/9/21
7420657-10,MC10,,07/29/21,PP,,,IndReq,-253,705,,,114,,66,d479b347bc4113b02e6044e553aeee8a,MCP,7/9/21,09:56.0,7/9/21,37:18.0,7/9/21
7420657-10,MC10,,07/29/21,PP,,,IndReq,-105,641,,,114,,68,84d9370a9d9564ebd8175ac8f40b2b92,MCP,7/2/21,09:34.0,7/2/21,36:53.0,7/2/21
7420657-10,MC10,,07/29/21,LE,,,SchAgr,399,788,,21420511,114,,90,d4044ecc293016375b00640e987ba84b,MCP,6/20/21,10:25.0,6/20/21,35:38.0,6/20/21
7420657-10,MC10,,07/29/21,PP,,,IndReq,-151,637,,,114,,91,d4044ecc293016375b00640e987ba84b,MCP,6/20/21,10:25.0,6/20/21,35:38.0,6/20/21
7420657-10,MC10,,07/29/21,LE,,,SchAgr,399,679,,21420511,114,,99,467f68a178dff6d98e8783ecf7178528,MCP,6/16/21,10:25.0,6/16/21,35:31.0,6/16/21
7420657-10,MC10,,07/29/21,PP,,,IndReq,-67,612,,,114,,100,467f68a178dff6d98e8783ecf7178528,MCP,6/16/21,10:25.0,6/16/21,35:31.0,6/16/21
7420657-10,MC10,,07/29/21,LE,,,SchAgr,399,850,,21420511,114,,130,3ce6f0378b7f3faf893c7e3d0ef3f882,MCP,5/23/21,11:05.0,5/23/21,36:00.0,5/23/21
7420657-10,MC10,,07/29/21,PP,,,IndReq,-240,610,,,114,,131,3ce6f0378b7f3faf893c7e3d0ef3f882,MCP,5/23/21,11:05.0,5/23/21,36:00.0,5/23/21
7420657-10,MC10,,07/29/21,LE,,,SchAgr,189,588,,21420511,114,,137,728e1a6a8a053e03ad3ffe79c3f38bed,MCP,5/20/21,12:42.0,5/20/21,35:00.0,5/20/21
7420657-10,MC10,,07/29/21,PP,,,IndReq,-184,404,,,114,,138,728e1a6a8a053e03ad3ffe79c3f38bed,MCP,5/20/21,12:42.0,5/20/21,35:00.0,5/20/21
7420657-10,MC10,,07/30/21,LE,,,SchAgr,441,817,,21420511,114,,16,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/30/21,SB,,,DepReq,-5,812,PLT1,,114,,17,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/30/21,SB,,,DepReq,-1,811,PLT1,,114,,18,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/30/21,SB,,,DepReq,-127,684,PLT1,,114,,19,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/30/21,SB,,,DepReq,-68,616,PLT1,,114,,20,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/30/21,FH,,,----->,0,365,,,114,,21,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/30/21,LE,,,SchAgr,441,806,,21420511,114,,22,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/30/21,SB,,,DepReq,-5,801,PLT1,,114,,23,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/30/21,SB,,,DepReq,-1,800,PLT1,,114,,24,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/30/21,SB,,,DepReq,-126,674,PLT1,,114,,25,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/30/21,SB,,,DepReq,-68,606,PLT1,,114,,26,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/30/21,LE,,,SchAgr,420,819,,21420511,114,,50,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/30/21,PP,,,IndReq,-185,634,,,114,,51,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/30/21,SB,,,DepReq,-21,613,PLT1,,114,,52,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/30/21,LE,,,SchAgr,399,811,,21420511,114,,56,3fd6505396494492b12b3e0cc6984d44,MCP,7/17/21,10:29.0,7/17/21,37:06.0,7/17/21
7420657-10,MC10,,07/30/21,PP,,,IndReq,-214,597,,,114,,57,3fd6505396494492b12b3e0cc6984d44,MCP,7/17/21,10:29.0,7/17/21,37:06.0,7/17/21
7420657-10,MC10,,07/30/21,LE,,,SchAgr,441,842,,21420511,114,,61,a141c6061ff7454a14d383bdb352d55b,MCP,7/16/21,11:24.0,7/16/21,35:00.0,7/16/21
7420657-10,MC10,,07/30/21,LE,,,SchAgr,420,1125,,21420511,114,,67,d479b347bc4113b02e6044e553aeee8a,MCP,7/9/21,09:56.0,7/9/21,37:18.0,7/9/21
7420657-10,MC10,,07/30/21,PP,,,IndReq,-265,860,,,114,,68,d479b347bc4113b02e6044e553aeee8a,MCP,7/9/21,09:56.0,7/9/21,37:18.0,7/9/21
7420657-10,MC10,,07/30/21,LE,,,SchAgr,399,1040,,21420511,114,,69,84d9370a9d9564ebd8175ac8f40b2b92,MCP,7/2/21,09:34.0,7/2/21,36:53.0,7/2/21
7420657-10,MC10,,07/30/21,LE,,,SchAgr,420,1057,,21420511,114,,92,d4044ecc293016375b00640e987ba84b,MCP,6/20/21,10:25.0,6/20/21,35:38.0,6/20/21
7420657-10,MC10,,07/30/21,LE,,,SchAgr,420,1032,,21420511,114,,101,467f68a178dff6d98e8783ecf7178528,MCP,6/16/21,10:25.0,6/16/21,35:31.0,6/16/21
7420657-10,MC10,,07/30/21,PP,,,IndReq,-208,824,,,114,,102,467f68a178dff6d98e8783ecf7178528,MCP,6/16/21,10:25.0,6/16/21,35:31.0,6/16/21
7420657-10,MC10,,07/30/21,LE,,,SchAgr,336,946,,21420511,114,,132,3ce6f0378b7f3faf893c7e3d0ef3f882,MCP,5/23/21,11:05.0,5/23/21,36:00.0,5/23/21
7420657-10,MC10,,07/30/21,PP,,,IndReq,-203,743,,,114,,133,3ce6f0378b7f3faf893c7e3d0ef3f882,MCP,5/23/21,11:05.0,5/23/21,36:00.0,5/23/21
7420657-10,MC10,,07/30/21,LE,,,SchAgr,399,803,,21420511,114,,139,728e1a6a8a053e03ad3ffe79c3f38bed,MCP,5/20/21,12:42.0,5/20/21,35:00.0,5/20/21
7420657-10,MC10,,07/30/21,PP,,,IndReq,-196,607,,,114,,140,728e1a6a8a053e03ad3ffe79c3f38bed,MCP,5/20/21,12:42.0,5/20/21,35:00.0,5/20/21
7420657-10,MC10,,07/31/21,SB,,,DepReq,-7,609,PLT1,,114,,21,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/31/21,SB,,,DepReq,-3,606,PLT1,,114,,22,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/31/21,SB,,,DepReq,-117,489,PLT1,,114,,23,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/31/21,SB,,,DepReq,-30,459,PLT1,,114,,24,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,07/31/21,SB,,,DepReq,-7,599,PLT1,,114,,27,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/31/21,SB,,,DepReq,-3,596,PLT1,,114,,28,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/31/21,SB,,,DepReq,-30,452,PLT1,,114,,30,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,07/31/21,PP,,,IndReq,-179,434,,,114,,53,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,07/31/21,PP,,,IndReq,-179,418,,,114,,58,3fd6505396494492b12b3e0cc6984d44,MCP,7/17/21,10:29.0,7/17/21,37:06.0,7/17/21
7420657-10,MC10,,07/31/21,PP,,,IndReq,-432,428,,,114,,69,d479b347bc4113b02e6044e553aeee8a,MCP,7/9/21,09:56.0,7/9/21,37:18.0,7/9/21
7420657-10,MC10,,07/31/21,PP,,,IndReq,-403,431,,,114,,94,d4044ecc293016375b00640e987ba84b,MCP,6/20/21,10:25.0,6/20/21,35:38.0,6/20/21
7420657-10,MC10,,07/31/21,PP,,,IndReq,-403,421,,,114,,103,467f68a178dff6d98e8783ecf7178528,MCP,6/16/21,10:25.0,6/16/21,35:31.0,6/16/21
7420657-10,MC10,,07/31/21,PP,,,IndReq,-389,354,,,114,,134,3ce6f0378b7f3faf893c7e3d0ef3f882,MCP,5/23/21,11:05.0,5/23/21,36:00.0,5/23/21
7420657-10,MC10,,07/31/21,PP,,,IndReq,-197,410,,,114,,141,728e1a6a8a053e03ad3ffe79c3f38bed,MCP,5/20/21,12:42.0,5/20/21,35:00.0,5/20/21
7420657-10,MC10,,08/02/21,FH,,,----->,0,459,,,114,,25,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,08/02/21,LE,,,SchAgr,168,627,,21420511,114,,26,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,08/02/21,SB,,,DepReq,-6,621,PLT1,,114,,27,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,08/02/21,SB,,,DepReq,-6,615,PLT1,,114,,28,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,08/02/21,SB,,,DepReq,-197,418,PLT1,,114,,29,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,08/02/21,SB,,,DepReq,-32,386,PLT1,,114,,30,abf7c270908e0ccedb866eabef7fe33a,MCP,7/28/21,11:13.0,7/28/21,35:06.0,7/28/21
7420657-10,MC10,,08/02/21,LE,,,SchAgr,168,620,,21420511,114,,31,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,08/02/21,SB,,,DepReq,-7,613,PLT1,,114,,32,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,08/02/21,SB,,,DepReq,-6,607,PLT1,,114,,33,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,08/02/21,SB,,,DepReq,-206,401,PLT1,,114,,34,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,08/02/21,SB,,,DepReq,-33,368,PLT1,,114,,35,b72997f1c9daa890ba60922c721d7c5b,MCP,7/27/21,11:26.0,7/27/21,35:14.0,7/27/21
7420657-10,MC10,,08/02/21,LE,,,SchAgr,168,602,,21420511,114,,54,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,08/02/21,PP,,,IndReq,-206,396,,,114,,55,fc4f1af965406a13a771cd141705fe77,MCP,7/20/21,10:26.0,7/20/21,37:43.0,7/20/21
7420657-10,MC10,,08/02/21,LE,,,SchAgr,168,586,,21420511,114,,59,3fd6505396494492b12b3e0cc6984d44,MCP,7/17/21,10:29.0,7/17/21,37:06.0,7/17/21
7420657-10,MC10,,08/02/21,LE,,,SchAgr,147,591,,21420511,114,,64,a141c6061ff7454a14d383bdb352d55b,MCP,7/16/21,11:24.0,7/16/21,35:00.0,7/16/21
7420657-10,MC10,,08/02/21,LE,,,SchAgr,189,617,,21420511,114,,70,d479b347bc4113b02e6044e553aeee8a,MCP,7/9/21,09:56.0,7/9/21,37:18.0,7/9/21
7420657-10,MC10,,08/02/21,PP,,,IndReq,-205,412,,,114,,71,d479b347bc4113b02e6044e553aeee8a,MCP,7/9/21,09:56.0,7/9/21,37:18.0,7/9/21
7420657-10,MC10,,08/02/21,LE,,,SchAgr,168,578,,21420511,114,,72,84d9370a9d9564ebd8175ac8f40b2b92,MCP,7/2/21,09:34.0,7/2/21,36:53.0,7/2/21
7420657-10,MC10,,08/02/21,PP,,,IndReq,-207,371,,,114,,73,84d9370a9d9564ebd8175ac8f40b2b92,MCP,7/2/21,09:34.0,7/2/21,36:53.0,7/2/21
7420657-10,MC10,,08/02/21,LE,,,SchAgr,147,578,,21420511,114,,95,d4044ecc293016375b00640e987ba84b,MCP,6/20/21,10:25.0,6/20/21,35:38.0,6/20/21
7420657-10,MC10,,08/02/21,PP,,,IndReq,-210,368,,,114,,96,d4044ecc293016375b00640e987ba84b,MCP,6/20/21,10:25.0,6/20/21,35:38.0,6/20/21
