material,plant,mrp_area,demand_date,mrp_element_cd,shipping_notification,container_info,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,split_indicator,line_index,document_uuid,sid_client,snapdate,snaptime,load_date,load_timestamp,_load_date
8071659-07,MC10,,08/04/21,LE,,,SchAgr,480,920,,24446310,114,,136,2103364f0e20cfc32e37d33e5df74f64,MCP,6/16/21,19:03.0,6/16/21,36:56.0,6/16/21
8071659-07,MC10,,08/04/21,PP,,,IndReq,-107,813,,,114,,137,2103364f0e20cfc32e37d33e5df74f64,MCP,6/16/21,19:03.0,6/16/21,36:56.0,6/16/21
8071659-07,MC10,,08/04/21,PP,,,IndReq,-108,705,,,114,,138,2103364f0e20cfc32e37d33e5df74f64,MCP,6/16/21,19:03.0,6/16/21,36:56.0,6/16/21
8071659-07,MC10,,08/04/21,LE,,,SchAgr,480,991,,24446310,114,,190,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,08/04/21,PP,,,IndReq,-33,958,,,114,,191,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,08/04/21,PP,,,IndReq,-33,925,,,114,,192,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,08/04/21,LE,,,SchAgr,320,1093,,24446310,114,,196,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,08/04/21,PP,,,IndReq,-152,941,,,114,,197,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,08/04/21,PP,,,IndReq,-153,788,,,114,,198,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,08/05/21,LE,,,SchAgr,320,1383,,24446310,114,,39,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/05/21,SB,,,DepReq,-9,1369,PLT1,,114,,40,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/05/21,SB,,,DepReq,-11,1363,PLT1,,114,,41,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/05/21,SB,,,DepReq,-186,1057,PLT1,,114,,42,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/05/21,SB,,,DepReq,-188,989,PLT1,,114,,43,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/05/21,LE,,,SchAgr,320,1379,,24446310,114,,44,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/05/21,SB,,,DepReq,-9,1370,PLT1,,114,,45,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/05/21,SB,,,DepReq,-11,1359,PLT1,,114,,46,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/05/21,SB,,,DepReq,-189,983,PLT1,,114,,47,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/05/21,SB,,,DepReq,-187,1043,PLT1,,114,,48,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/05/21,LE,,,SchAgr,240,1053,,24446310,114,,66,37ec4ea0c591f04f048c5dc479b45aa8,MCP,7/20/21,20:05.0,7/20/21,37:38.0,7/20/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-163,890,,,114,,67,37ec4ea0c591f04f048c5dc479b45aa8,MCP,7/20/21,20:05.0,7/20/21,37:38.0,7/20/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-162,728,,,114,,68,37ec4ea0c591f04f048c5dc479b45aa8,MCP,7/20/21,20:05.0,7/20/21,37:38.0,7/20/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-147,875,,,114,,74,f41f6586b1f06a52c1f44f5cd28238ce,MCP,7/17/21,18:45.0,7/17/21,38:40.0,7/17/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-147,728,,,114,,75,f41f6586b1f06a52c1f44f5cd28238ce,MCP,7/17/21,18:45.0,7/17/21,38:40.0,7/17/21
8071659-07,MC10,,08/05/21,LE,,,SchAgr,480,1095,,24446310,114,,79,1fa5924a93d0d19f14b99ed103a6989a,MCP,7/16/21,20:56.0,7/16/21,35:06.0,7/16/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-57,1038,,,114,,80,1fa5924a93d0d19f14b99ed103a6989a,MCP,7/16/21,20:56.0,7/16/21,35:06.0,7/16/21
8071659-07,MC10,,08/05/21,LE,,,SchAgr,320,1115,,24446310,114,,87,87066de1a10ae1cae1ccc1902b3b1039,MCP,7/9/21,17:52.0,7/9/21,36:51.0,7/9/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-156,959,,,114,,88,87066de1a10ae1cae1ccc1902b3b1039,MCP,7/9/21,17:52.0,7/9/21,36:51.0,7/9/21
8071659-07,MC10,,08/05/21,LE,,,SchAgr,480,1181,,24446310,114,,88,1c200603f41fba87bc662550bfb29c3b,MCP,7/2/21,16:34.0,7/2/21,36:46.0,7/2/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-157,802,,,114,,89,87066de1a10ae1cae1ccc1902b3b1039,MCP,7/9/21,17:52.0,7/9/21,36:51.0,7/9/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-32,1149,,,114,,89,1c200603f41fba87bc662550bfb29c3b,MCP,7/2/21,16:34.0,7/2/21,36:46.0,7/2/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-32,1117,,,114,,90,1c200603f41fba87bc662550bfb29c3b,MCP,7/2/21,16:34.0,7/2/21,36:46.0,7/2/21
8071659-07,MC10,,08/05/21,LE,,,SchAgr,480,1160,,24446310,114,,132,76fbedbcff900ade260a82679c4378d4,MCP,6/20/21,19:08.0,6/20/21,37:36.0,6/20/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-32,1096,,,114,,134,76fbedbcff900ade260a82679c4378d4,MCP,6/20/21,19:08.0,6/20/21,37:36.0,6/20/21
8071659-07,MC10,,08/05/21,LE,,,SchAgr,400,1105,,24446310,114,,139,2103364f0e20cfc32e37d33e5df74f64,MCP,6/16/21,19:03.0,6/16/21,36:56.0,6/16/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-32,1073,,,114,,140,2103364f0e20cfc32e37d33e5df74f64,MCP,6/16/21,19:03.0,6/16/21,36:56.0,6/16/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-32,1041,,,114,,141,2103364f0e20cfc32e37d33e5df74f64,MCP,6/16/21,19:03.0,6/16/21,36:56.0,6/16/21
8071659-07,MC10,,08/05/21,LE,,,SchAgr,400,1325,,24446310,114,,193,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-149,1176,,,114,,194,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-149,1027,,,114,,195,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,08/05/21,LE,,,SchAgr,320,1108,,24446310,114,,199,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,08/05/21,PP,,,IndReq,-150,958,,,114,,200,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,08/06/21,LE,,,SchAgr,320,1309,,24446310,114,,44,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/06/21,SB,,,DepReq,-8,1290,PLT1,,114,,45,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/06/21,SB,,,DepReq,-11,1292,PLT1,,114,,46,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/06/21,SB,,,DepReq,-207,952,PLT1,,114,,47,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/06/21,SB,,,DepReq,-204,879,PLT1,,114,,48,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-8,1295,,,114,,50,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/06/21,SB,,,DepReq,-11,1284,PLT1,,114,,51,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/06/21,SB,,,DepReq,-9,1275,PLT1,,114,,52,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/06/21,SB,,,DepReq,-200,944,PLT1,,114,,53,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/06/21,SB,,,DepReq,-190,885,PLT1,,114,,54,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/06/21,LE,,,SchAgr,240,968,,24446310,114,,69,37ec4ea0c591f04f048c5dc479b45aa8,MCP,7/20/21,20:05.0,7/20/21,37:38.0,7/20/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-154,814,,,114,,70,37ec4ea0c591f04f048c5dc479b45aa8,MCP,7/20/21,20:05.0,7/20/21,37:38.0,7/20/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-153,661,,,114,,71,37ec4ea0c591f04f048c5dc479b45aa8,MCP,7/20/21,20:05.0,7/20/21,37:38.0,7/20/21
8071659-07,MC10,,08/06/21,LE,,,SchAgr,240,968,,24446310,114,,76,f41f6586b1f06a52c1f44f5cd28238ce,MCP,7/17/21,18:45.0,7/17/21,38:40.0,7/17/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-141,827,,,114,,77,f41f6586b1f06a52c1f44f5cd28238ce,MCP,7/17/21,18:45.0,7/17/21,38:40.0,7/17/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-107,1114,,,114,,83,1fa5924a93d0d19f14b99ed103a6989a,MCP,7/16/21,20:56.0,7/16/21,35:06.0,7/16/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-107,1007,,,114,,84,1fa5924a93d0d19f14b99ed103a6989a,MCP,7/16/21,20:56.0,7/16/21,35:06.0,7/16/21
8071659-07,MC10,,08/06/21,LE,,,SchAgr,320,1122,,24446310,114,,90,87066de1a10ae1cae1ccc1902b3b1039,MCP,7/9/21,17:52.0,7/9/21,36:51.0,7/9/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-129,993,,,114,,91,87066de1a10ae1cae1ccc1902b3b1039,MCP,7/9/21,17:52.0,7/9/21,36:51.0,7/9/21
8071659-07,MC10,,08/06/21,LE,,,SchAgr,240,1357,,24446310,114,,91,1c200603f41fba87bc662550bfb29c3b,MCP,7/2/21,16:34.0,7/2/21,36:46.0,7/2/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-128,865,,,114,,92,87066de1a10ae1cae1ccc1902b3b1039,MCP,7/9/21,17:52.0,7/9/21,36:51.0,7/9/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-149,1208,,,114,,92,1c200603f41fba87bc662550bfb29c3b,MCP,7/2/21,16:34.0,7/2/21,36:46.0,7/2/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-148,1060,,,114,,93,1c200603f41fba87bc662550bfb29c3b,MCP,7/2/21,16:34.0,7/2/21,36:46.0,7/2/21
8071659-07,MC10,,08/06/21,LE,,,SchAgr,240,1336,,24446310,114,,135,76fbedbcff900ade260a82679c4378d4,MCP,6/20/21,19:08.0,6/20/21,37:36.0,6/20/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-149,1187,,,114,,136,76fbedbcff900ade260a82679c4378d4,MCP,6/20/21,19:08.0,6/20/21,37:36.0,6/20/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-149,1038,,,114,,137,76fbedbcff900ade260a82679c4378d4,MCP,6/20/21,19:08.0,6/20/21,37:36.0,6/20/21
8071659-07,MC10,,08/06/21,LE,,,SchAgr,320,1361,,24446310,114,,142,2103364f0e20cfc32e37d33e5df74f64,MCP,6/16/21,19:03.0,6/16/21,36:56.0,6/16/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-149,1212,,,114,,143,2103364f0e20cfc32e37d33e5df74f64,MCP,6/16/21,19:03.0,6/16/21,36:56.0,6/16/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-149,1063,,,114,,144,2103364f0e20cfc32e37d33e5df74f64,MCP,6/16/21,19:03.0,6/16/21,36:56.0,6/16/21
8071659-07,MC10,,08/06/21,LE,,,SchAgr,240,1267,,24446310,114,,196,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-144,1123,,,114,,197,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-143,980,,,114,,198,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-149,899,,,114,,203,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,08/06/21,PP,,,IndReq,-149,750,,,114,,204,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,08/07/21,SB,,,DepReq,-1,1271,PLT1,,114,,5,15c92c01640ada01350c50f2ffeed014,MCP,8/8/21,18:53.0,8/8/21,47:57.0,8/8/21
8071659-07,MC10,,08/07/21,SB,,,DepReq,-54,1201,PLT1,,114,,6,15c92c01640ada01350c50f2ffeed014,MCP,8/8/21,18:53.0,8/8/21,47:57.0,8/8/21
8071659-07,MC10,,08/07/21,SB,,,DepReq,-13,1236,PLT1,,114,,7,15c92c01640ada01350c50f2ffeed014,MCP,8/8/21,18:53.0,8/8/21,47:57.0,8/8/21
8071659-07,MC10,,08/07/21,LE,,,SchAgr,240,1119,,24446310,114,,49,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-26,1093,,,114,,50,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/07/21,SB,,,DepReq,-5,1085,PLT1,,114,,51,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/07/21,SB,,,DepReq,-13,1075,PLT1,,114,,52,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/07/21,SB,,,DepReq,-169,796,PLT1,,114,,53,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/07/21,SB,,,DepReq,-152,754,PLT1,,114,,54,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/07/21,LE,,,SchAgr,240,1125,,24446310,114,,55,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-74,1051,,,114,,56,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/07/21,SB,,,DepReq,-99,778,PLT1,,114,,58,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/07/21,LE,,,SchAgr,240,901,,24446310,114,,72,37ec4ea0c591f04f048c5dc479b45aa8,MCP,7/20/21,20:05.0,7/20/21,37:38.0,7/20/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-120,781,,,114,,73,37ec4ea0c591f04f048c5dc479b45aa8,MCP,7/20/21,20:05.0,7/20/21,37:38.0,7/20/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-120,661,,,114,,74,37ec4ea0c591f04f048c5dc479b45aa8,MCP,7/20/21,20:05.0,7/20/21,37:38.0,7/20/21
8071659-07,MC10,,08/07/21,LE,,,SchAgr,240,926,,24446310,114,,79,f41f6586b1f06a52c1f44f5cd28238ce,MCP,7/17/21,18:45.0,7/17/21,38:40.0,7/17/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-122,804,,,114,,80,f41f6586b1f06a52c1f44f5cd28238ce,MCP,7/17/21,18:45.0,7/17/21,38:40.0,7/17/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-121,683,,,114,,81,f41f6586b1f06a52c1f44f5cd28238ce,MCP,7/17/21,18:45.0,7/17/21,38:40.0,7/17/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-283,1044,,,114,,86,1fa5924a93d0d19f14b99ed103a6989a,MCP,7/16/21,20:56.0,7/16/21,35:06.0,7/16/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-283,761,,,114,,87,1fa5924a93d0d19f14b99ed103a6989a,MCP,7/16/21,20:56.0,7/16/21,35:06.0,7/16/21
8071659-07,MC10,,08/07/21,LE,,,SchAgr,240,1105,,24446310,114,,93,87066de1a10ae1cae1ccc1902b3b1039,MCP,7/9/21,17:52.0,7/9/21,36:51.0,7/9/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-183,922,,,114,,94,87066de1a10ae1cae1ccc1902b3b1039,MCP,7/9/21,17:52.0,7/9/21,36:51.0,7/9/21
8071659-07,MC10,,08/07/21,LE,,,SchAgr,320,1380,,24446310,114,,94,1c200603f41fba87bc662550bfb29c3b,MCP,7/2/21,16:34.0,7/2/21,36:46.0,7/2/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-182,740,,,114,,95,87066de1a10ae1cae1ccc1902b3b1039,MCP,7/9/21,17:52.0,7/9/21,36:51.0,7/9/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-310,1070,,,114,,95,1c200603f41fba87bc662550bfb29c3b,MCP,7/2/21,16:34.0,7/2/21,36:46.0,7/2/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-310,760,,,114,,96,1c200603f41fba87bc662550bfb29c3b,MCP,7/2/21,16:34.0,7/2/21,36:46.0,7/2/21
8071659-07,MC10,,08/07/21,LE,,,SchAgr,320,1358,,24446310,114,,138,76fbedbcff900ade260a82679c4378d4,MCP,6/20/21,19:08.0,6/20/21,37:36.0,6/20/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-295,1063,,,114,,139,76fbedbcff900ade260a82679c4378d4,MCP,6/20/21,19:08.0,6/20/21,37:36.0,6/20/21
8071659-07,MC10,,08/07/21,LE,,,SchAgr,240,1303,,24446310,114,,145,2103364f0e20cfc32e37d33e5df74f64,MCP,6/16/21,19:03.0,6/16/21,36:56.0,6/16/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-295,1008,,,114,,146,2103364f0e20cfc32e37d33e5df74f64,MCP,6/16/21,19:03.0,6/16/21,36:56.0,6/16/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-295,713,,,114,,147,2103364f0e20cfc32e37d33e5df74f64,MCP,6/16/21,19:03.0,6/16/21,36:56.0,6/16/21
8071659-07,MC10,,08/07/21,LE,,,SchAgr,160,1140,,24446310,114,,199,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-284,856,,,114,,200,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-284,572,,,114,,201,42ec1b5eae30c9208926c45e8e304b91,MCP,5/23/21,18:17.0,5/23/21,37:06.0,5/23/21
8071659-07,MC10,,08/07/21,LE,,,SchAgr,320,1070,,24446310,114,,205,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-151,919,,,114,,206,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,08/07/21,PP,,,IndReq,-152,767,,,114,,207,0ddadbebcdc9494ff8be4dfe4bbf23f3,MCP,5/20/21,21:04.0,5/20/21,35:17.0,5/20/21
8071659-07,MC10,,08/08/21,WB,,,Stock,1395,1395,,,114,,1,15c92c01640ada01350c50f2ffeed014,MCP,8/8/21,18:53.0,8/8/21,47:57.0,8/8/21
8071659-07,MC10,,08/08/21,SH,,,SafeSt,-120,1275,,,114,,2,15c92c01640ada01350c50f2ffeed014,MCP,8/8/21,18:53.0,8/8/21,47:57.0,8/8/21
8071659-07,MC10,,08/09/21,SB,,,DepReq,-7,1180,PLT1,,114,,8,15c92c01640ada01350c50f2ffeed014,MCP,8/8/21,18:53.0,8/8/21,47:57.0,8/8/21
8071659-07,MC10,,08/09/21,SB,,,DepReq,-224,904,PLT1,,114,,10,15c92c01640ada01350c50f2ffeed014,MCP,8/8/21,18:53.0,8/8/21,47:57.0,8/8/21
8071659-07,MC10,,08/09/21,SB,,,DepReq,-52,1051,PLT1,,114,,11,15c92c01640ada01350c50f2ffeed014,MCP,8/8/21,18:53.0,8/8/21,47:57.0,8/8/21
8071659-07,MC10,,08/09/21,LE,,,SchAgr,400,1154,,24446310,114,,55,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/09/21,PP,,,IndReq,-104,1050,,,114,,56,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/09/21,PP,,,IndReq,-168,882,,,114,,57,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/09/21,SB,,,DepReq,-64,818,PLT1,,114,,58,49d665b3dea795da2fd5efbfee58fc74,MCP,7/28/21,19:58.0,7/28/21,34:47.0,7/28/21
8071659-07,MC10,,08/09/21,LE,,,SchAgr,320,1098,,24446310,114,,59,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/09/21,PP,,,IndReq,-161,937,,,114,,60,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/09/21,PP,,,IndReq,-162,775,,,114,,61,a4715ba6e4eb3ca08e0387e05011ced9,MCP,7/27/21,20:50.0,7/27/21,35:19.0,7/27/21
8071659-07,MC10,,08/09/21,LE,,,SchAgr,160,821,,24446310,114,,75,37ec4ea0c591f04f048c5dc479b45aa8,MCP,7/20/21,20:05.0,7/20/21,37:38.0,7/20/21
8071659-07,MC10,,08/09/21,PP,,,IndReq,-134,687,,,114,,76,37ec4ea0c591f04f048c5dc479b45aa8,MCP,7/20/21,20:05.0,7/20/21,37:38.0,7/20/21
8071659-07,MC10,,08/09/21,PP,,,IndReq,-136,551,,,114,,77,37ec4ea0c591f04f048c5dc479b45aa8,MCP,7/20/21,20:05.0,7/20/21,37:38.0,7/20/21
8071659-07,MC10,,08/09/21,SB,,,DepReq,-1,550,PLT1,,114,,78,37ec4ea0c591f04f048c5dc479b45aa8,MCP,7/20/21,20:05.0,7/20/21,37:38.0,7/20/21
8071659-07,MC10,,08/09/21,PP,,,IndReq,-134,577,,,114,,84,f41f6586b1f06a52c1f44f5cd28238ce,MCP,7/17/21,18:45.0,7/17/21,38:40.0,7/17/21
8071659-07,MC10,,08/09/21,LE,,,SchAgr,80,841,,24446310,114,,88,1fa5924a93d0d19f14b99ed103a6989a,MCP,7/16/21,20:56.0,7/16/21,35:06.0,7/16/21
8071659-07,MC10,,08/09/21,PP,,,IndReq,-144,697,,,114,,89,1fa5924a93d0d19f14b99ed103a6989a,MCP,7/16/21,20:56.0,7/16/21,35:06.0,7/16/21
8071659-07,MC10,,08/09/21,PP,,,IndReq,-142,555,,,114,,90,1fa5924a93d0d19f14b99ed103a6989a,MCP,7/16/21,20:56.0,7/16/21,35:06.0,7/16/21
8071659-07,MC10,,08/09/21,SB,,,DepReq,-1,554,PLT1,,114,,91,1fa5924a93d0d19f14b99ed103a6989a,MCP,7/16/21,20:56.0,7/16/21,35:06.0,7/16/21
8071659-07,MC10,,08/09/21,LE,,,SchAgr,320,1060,,24446310,114,,96,87066de1a10ae1cae1ccc1902b3b1039,MCP,7/9/21,17:52.0,7/9/21,36:51.0,7/9/21
8071659-07,MC10,,08/09/21,PP,,,IndReq,-138,922,,,114,,97,87066de1a10ae1cae1ccc1902b3b1039,MCP,7/9/21,17:52.0,7/9/21,36:51.0,7/9/21
8071659-07,MC10,,08/09/21,LE,,,SchAgr,80,840,,24446310,114,,97,1c200603f41fba87bc662550bfb29c3b,MCP,7/2/21,16:34.0,7/2/21,36:46.0,7/2/21
8071659-07,MC10,,08/09/21,PP,,,IndReq,-136,786,,,114,,98,87066de1a10ae1cae1ccc1902b3b1039,MCP,7/9/21,17:52.0,7/9/21,36:51.0,7/9/21
8071659-07,MC10,,08/09/21,PP,,,IndReq,-147,693,,,114,,98,1c200603f41fba87bc662550bfb29c3b,MCP,7/2/21,16:34.0,7/2/21,36:46.0,7/2/21
8071659-07,MC10,,08/09/21,SB,,,DepReq,-1,785,PLT1,,114,,99,87066de1a10ae1cae1ccc1902b3b1039,MCP,7/9/21,17:52.0,7/9/21,36:51.0,7/9/21
8071659-07,MC10,,08/09/21,SB,,,DepReq,-1,547,PLT1,,114,,100,1c200603f41fba87bc662550bfb29c3b,MCP,7/2/21,16:34.0,7/2/21,36:46.0,7/2/21
